"id","title","abstract","checked_by","kes_check","hji_check","curation_sum","number_of_checks","curation_score","kes_notes","hji_notes"
"29178193","Proteomic Characterization of Caenorhabditis elegans Larval Development.","The nematode Caenorhabditis elegans is widely used as a model organism to study cell and developmental biology. Quantitative proteomics of C. elegans is still in its infancy and, so far, most studies have been performed on adult worm samples. Here, we used quantitative mass spectrometry to characterize protein level changes across the four larval developmental stages (L1-L4) of C. elegans. In total, we identified 4130 proteins, and quantified 1541 proteins that were present across all four stages in three biological replicates from independent experiments. Using hierarchical clustering and functional ontological analyses, we identified 21 clusters containing proteins with similar protein profiles across the four stages, and highlighted the most overrepresented biological functions in each of these protein clusters. In addition, we used the dataset to identify putative larval stage-specific proteins in each individual developmental stage, as well as in the early and late developmental stages. In summary, this dataset provides system-wide analysis of protein level changes across the four C. elegans larval developmental stages, which serves as a useful resource for the C. elegans research community. MS data were deposited in ProteomeXchange (http://proteomecentral.proteomexchange.org) via the PRIDE partner repository with the primary accession identifier PXD006676.","hji,kes","0","0","0","2","0.0",NA,NA
"29519778","Outcome of Critically ill Patients Undergoing Mandatory Insulin Therapy Compared to Usual Care Insulin Therapy: Protocol for a Pilot Randomized Controlled Trial.","BACKGROUND:Observational and interventional studies in patients with both acute medical conditions and long-standing diabetes have shown that improved blood glucose control confers a survival advantage or reduces complication rates. Policies of """"tight"""" glycaemic control were rapidly adopted by many general intensive care units (ICUs) worldwide in the mid 00's, even though the results of the studies were not generalizable to mixed medical/surgical ICUs with different intravenous feeding policies. OBJECTIVE:The primary objective of the study is to assess the safety of mandatory insulin infusion in critically ill patients in a general ICU setting. METHODS:This protocol summarizes the rationale and design of a randomized, controlled, single-center trial investigating the effect of mandatory insulin therapy versus usual care insulin therapy for those patients admitted for a stay of longer than 48 hours. In total, 109 critically ill adults predicted to stay in intensive care for longer than 48 hours consented. The primary outcome is to determine the safety of mandatory insulin therapy in critically ill patients using the number of episodes of hypoglycaemia and hypokalaemia per unit length of stay in intensive care. Secondary outcomes include the duration of mechanical ventilation, duration of ICU and hospital stay, hospital mortality, and measures of renal, hepatic, and haematological dysfunction. RESULTS:The project was funded in 2005 and enrolment was completed 2007. Data analysis is currently underway and the first results are expected to be submitted for publication in 2018. CONCLUSIONS:This protocol for a randomized controlled trial investigating the effect of mandatory insulin therapy should provide an answer to a key question for the management of patients in the ICU and ultimately improving outcome. TRIAL REGISTRATION:International Standard Randomized Controlled Trial Number ISRCTN00550641; http://www.isrctn.com/ISRCTN00550641 (Archived at WebCite: http://www.webcitation.org/6xk8NXxNv).","hji,kes","0","0","0","2","0.0",NA,NA
"29572201","Investigating the Impact of Hearing Aid Use and Auditory Training on Cognition, Depressive Symptoms, and Social Interaction in Adults With Hearing Loss: Protocol for a Crossover Trial.","BACKGROUND:Sensorineural hearing loss is the most common sensory deficit among older adults. Some of the psychosocial consequences of this condition include difficulty in understanding speech, depression, and social isolation. Studies have shown that older adults with hearing loss show some age-related cognitive decline. Hearing aids have been proven as successful interventions to alleviate sensorineural hearing loss. In addition to hearing aid use, the positive effects of auditory training-formal listening activities designed to optimize speech perception-are now being documented among adults with hearing loss who use hearing aids, especially new hearing aid users. Auditory training has also been shown to produce prolonged cognitive performance improvements. However, there is still little evidence to support the benefits of simultaneous hearing aid use and individualized face-to-face auditory training on cognitive performance in adults with hearing loss. OBJECTIVE:This study will investigate whether using hearing aids for the first time will improve the impact of individualized face-to-face auditory training on cognition, depression, and social interaction for adults with sensorineural hearing loss. The rationale for this study is based on the hypothesis that, in adults with sensorineural hearing loss, using hearing aids for the first time in combination with individualized face-to-face auditory training will be more effective for improving cognition, depressive symptoms, and social interaction rather than auditory training on its own. METHODS:This is a crossover trial targeting 40 men and women between 50 and 90 years of age with either mild or moderate symmetric sensorineural hearing loss. Consented, willing participants will be recruited from either an independent living accommodation or via a community database to undergo a 6-month intensive face-to-face auditory training program (active control). Participants will be assigned in random order to receive hearing aid (intervention) for either the first 3 or last 3 months of the 6-month auditory training program. Each participant will be tested at baseline, 3, and 6 months using a neuropsychological battery of computer-based cognitive assessments, together with a depression symptom instrument and a social interaction measure. The primary outcome will be cognitive performance with regard to spatial working memory. Secondary outcome measures include other cognition performance measures, depressive symptoms, social interaction, and hearing satisfaction. RESULTS:Data analysis is currently under way and the first results are expected to be submitted for publication in June 2018. CONCLUSIONS:Results from the study will inform strategies for aural rehabilitation, hearing aid delivery, and future hearing loss intervention trials. TRIAL REGISTRATION:ClinicalTrials.gov NCT03112850; https://clinicaltrials.gov/ct2/show/NCT03112850 (Archived by WebCite at http://www.webcitation.org/6xz12fD0B).","hji,kes","0","0","0","2","0.0",NA,NA
"29592813","Cancer Genome Interpreter annotates the biological and clinical relevance of tumor alterations.","While tumor genome sequencing has become widely available in clinical and research settings, the interpretation of tumor somatic variants remains an important bottleneck. Here we present the Cancer Genome Interpreter, a versatile platform that automates the interpretation of newly sequenced cancer genomes, annotating the potential of alterations detected in tumors to act as drivers and their possible effect on treatment response. The results are organized in different levels of evidence according to current knowledge, which we envision can support a broad range of oncology use cases. The resource is publicly available at http://www.cancergenomeinterpreter.org .","hji,kes","0","0","0","2","0.0",NA,NA
"30411228","Steady Flow in a Patient-Averaged Inferior Vena Cava-Part I: Particle Image Velocimetry Measurements at Rest and Exercise Conditions.","<h4>Purpose</h4>Although many previous computational fluid dynamics (CFD) studies have investigated the hemodynamics in the inferior vena cava (IVC), few studies have compared computational predictions to experimental data, and only qualitative comparisons have been made. Herein, we provide particle image velocimetry (PIV) measurements of flow in a patient-averaged IVC geometry under idealized conditions typical of those used in the preclinical evaluation of IVC filters.<h4>Methods</h4>Measurements are acquired under rest and exercise flow rate conditions in an optically transparent model fabricated using 3D printing. To ensure that boundary conditions are well-defined and to make follow-on CFD validation studies more convenient, fully-developed flow is provided at the inlets (i.e., the iliac veins) by extending them with straight rigid tubing longer than the estimated entrance lengths. Velocity measurements are then obtained at the downstream end of the tubing to confirm Poiseuille inflow boundary conditions.<h4>Results</h4>Measurements in the infrarenal IVC reveal that flow profiles are blunter in the sagittal plane (minor axis) than in the coronal plane (major axis). Peak in-plane velocity magnitudes are 4.9�cm/s and 27�cm/s under the rest and exercise conditions, respectively. Flow profiles are less parabolic and exhibit more inflection points at the higher flow rate. Bimodal velocity peaks are also observed in the sagittal plane at the elevated flow condition.<h4>Conclusions</h4>The IVC geometry, boundary conditions, and infrarenal velocity measurements are provided for download on a free and publicly accessible repository�at https://doi.org/10.6084/m9.figshare.7198703 . These data will facilitate future CFD validation studies of idealized, in vitro IVC hemodynamics and of similar laminar flows in vascular geometries.","hji,kes","0","0","0","2","0.0",NA,NA
"30714121","The histidine decarboxylase model of tic pathophysiology: a new focus on the histamine H<sub>3</sub> receptor.","Histamine dysregulation was implicated as a rare cause of Tourette syndrome and other tic disorders a decade ago by a landmark genetic study in a high density family pedigree, which implicated a hypomorphic mutation in the histidine decarboxylase (Hdc) gene as a rare but high penetrance genetic cause. Studies in Hdc knockout (KO) mice have confirmed that this mutation causes tic-relevant behavioural and neurochemical abnormalities that parallel what is seen in patients and thus validate the KO as a potentially informative model of tic pathophysiology. Recent studies have focused on the potential role of the histamine H<sub>3</sub> receptor in this model, and by association in tic disorders and related neuropsychiatric conditions. The H<sub>3</sub> receptor is up-regulated in the striatum in Hdc KO mice. As the H<sub>3</sub> receptor has constitutive activity in the absence of ligand, this receptor up-regulation may have significant cellular effects despite the absence of neurotransmitter histamine in these mice. Activation in vivo of H<sub>3</sub> receptors in wild type mice regulates signalling in striatal medium spiny neurons (MSNs) that interacts non-linearly with dopamine receptor signalling. Baseline signalling alterations in MSNs in Hdc KO mice resemble those seen after H<sub>3</sub> receptor agonist treatment in wild type animals. H<sub>3</sub> receptor agonist treatment in the KOs further accentuates most of these signalling abnormalities and produces behavioural stereotypy. Together, these data suggest the intriguing hypothesis that constitutive signalling by up-regulated H<sub>3</sub> receptors explains many of the molecular and behavioural abnormalities seen in these animals. LINKED ARTICLES: This article is part of a themed section on New Uses for 21st Century. To view the other articles in this section visit http://onlinelibrary.wiley.com/doi/10.1111/bph.v177.3/issuetoc.","hji,kes","0","0","0","2","0.0",NA,NA
"30783000","Doravirine and the Potential for CYP3A-Mediated Drug-Drug Interactions.","Identifying and understanding potential drug-drug interactions (DDIs) are vital for the treatment of human immunodeficiency virus type 1 (HIV-1) infection. This article discusses DDIs between doravirine, a nonnucleoside reverse transcriptase inhibitor (NNRTI), and cytochrome P450 3A (CYP3A) substrates and drugs that modulate CYP3A activity. Consistent with previously published <i>in vitro</i> data and DDI trials with the CYP3A substrates midazolam and atorvastatin, doravirine did not have any meaningful impact on the pharmacokinetics of the CYP3A substrates ethinyl estradiol and levonorgestrel. Coadministration of doravirine with CYP3A inhibitors (ritonavir or ketoconazole) increased doravirine exposure approximately 3-fold. However, these increases were not considered clinically meaningful. Conversely, previously published trials showed that coadministered CYP3A inducers (rifampin and rifabutin) decreased doravirine exposure by 88% and 50%, respectively (K. L. Yee, S. G. Khalilieh, R. I. Sanchez, R. Liu, et al., Clin Drug Investig 37:659-667, 2017 [https://doi.org/10.1007/s40261-017-0513-4]; S. G. Khalilieh, K. L. Yee, R. I. Sanchez, R. Liu, et al., J Clin Pharmacol 58:1044-1052, 2018 [https://doi.org/10.1002/jcph.1103]), while doravirine exposure following prior efavirenz administration led to an initial reduction in doravirine exposure of 62%, but the reduction became less pronounced with time (K. L. Yee, R. I. Sanchez, P. Auger, R. Liu, et al., Antimicrob Agents Chemother 61:e01757-16, 2017 [https://doi.org/10.1128/AAC.01757-16]). Overall, the coadministration of doravirine with CYP3A inhibitors and substrates is, therefore, supported by these data together with efficacy and safety data from clinical trials, while coadministration with strong CYP3A inducers, such as rifampin, cannot be recommended. Concomitant dosing with rifabutin (a CYP3A inducer less potent than rifampin) is acceptable if doravirine dosing is adjusted from once to twice daily; however, the effect of other moderate inducers on doravirine pharmacokinetics is unknown.","hji,kes","0","0","0","2","0.0",NA,NA
"31093959","Sex differences in the hypothalamic-pituitary-adrenal axis: An obstacle to antidepressant drug development?","Hypothalamic-pituitary-adrenal (HPA) axis dysfunction has long been implicated in the pathophysiology of depression, and HPA axis-based compounds have served as potential new therapeutic targets, but with no success. This review details sex differences from animal and human studies in the function of HPA axis elements (glucocorticoids, corticotropin releasing factor, and vasopressin) and related compounds tested as candidate antidepressants. We propose that sex differences contribute to the failure of novel HPA axis-based drugs in clinical trials. Compounds studied preclinically in males were tested in clinical trials that recruited more, if not exclusively, women, and did not control, but rather adjusted, for potential sex differences. Indeed, clinical trials of antidepressants are usually not stratified by sex or other important factors, although preclinical and epidemiological data support such stratification. In conclusion, we suggest that clinical testing of HPA axis-related compounds creates an opportunity for targeted, personalized antidepressant treatments based on sex. LINKED ARTICLES: This article is part of a themed section on The Importance of Sex Differences in Pharmacology Research. To view the other articles in this section visit http://onlinelibrary.wiley.com/doi/10.1111/bph.v176.21/issuetoc.","hji,kes","0","0","0","2","0.0",NA,NA
"31230988","Baseline characteristics did not identify people with low back pain who respond best to a Movement System Impairment-Based classification treatment.","<h4>Study design</h4>Secondary analysis of data from a randomized controlled trial.<h4>Background</h4>Treatment based on the Movement System Impairment-Based classification for chronic low back pain results in the same benefit when compared to other forms of exercise. It is possible that participant's characteristics measured at baseline can identify people with chronic low back pain who would respond best to a treatment based on the Movement System Impairment model.<h4>Objectives</h4>To assess if specific characteristics of people with chronic low back pain measured at baseline can modify the effects of a treatment based on the Movement System Impairment model on pain and disability.<h4>Methods</h4>Four variables assessed at baseline that could potentially modify the treatment effects of the treatment based on the Movement System Impairment model were selected (age, educational status, physical activity status and STarT back tool classification). Separate univariate models were used to investigate a possible modifier treatment effect of baseline participant's characteristics on pain and disability after the treatment. Findings of interaction values above 1 point for the outcome mean pain intensity or above 3 points for disability (Roland Morris questionnaire) were considered clinically relevant.<h4>Results</h4>Linear regression analyses for the outcomes of pain and disability did not show interaction values considered clinically relevant for age, educational status, physical activity status and STarT back tool classification.<h4>Conclusion</h4>Age, educational status, physical activity status and STarT back tool classification did not modify the effects of an 8-week treatment based on the Movement System Impairment model in patients with chronic low back pain. Registered at www.clinicaltrials.gov: NCT02221609 (https://clinicaltrials.gov/ct2/show/NCT02221609).","hji,kes","0","0","0","2","0.0",NA,NA
"31333564","Googling Service Boundaries for Endovascular Clot Retrieval (ECR) Hub Hospitals in Metropolitan Sydney.","<b>Background and Purpose:</b> Endovascular clot retrieval (ECR) has revolutionized acute stroke therapy but is expensive to run and staff with accredited interventional neuroradiologists 24/7; consequently, it is only feasible for each metropolitan city to have a minimum number of hubs that is adequate to service the population. This method is applied to search the minimum number of hospitals to be designated as ECR hubs in Sydney as well as the population at risk of stroke reachable within 30 min. <b>Methods:</b> Traveling time from the centroids of each suburbs to five ECR capable hubs [Royal Prince Alfred/RPA, Prince of Wales/POW, Royal North Shore/RNS, Liverpool/LH and Westmead/WH]. This step was performed using <i>ggmap</i> package in R to interface with Google Map application program interface (API). Next, we calculate the percentage of suburbs within each catchment in which traveling time to the ECR hub is <30 min. This step was performed for all possible combination of ECR hubs. The maps are available at https://gntem3.shinyapps.io/ambsydney/. The population at risk of stroke was estimated using stroke incident studies in Melbourne and Adelaide. <b>Results:</b> The best 3-hospital combinations are LPH/WH/RNS (82.3, 45.7, and 79.7% of suburbs reachable within 30 min or 187 of 226 suburbs) follow by RPA/LPH/RNS (100.0, 80.9, and 73.1% of suburbs) and LPH/POW/RNS (83.3, 90.7, and 76.6% of suburbs). The best 4-hospital model is LPH/WH/POW/RNS (84.2%, 91.1%, 90.7%, 77.8%). In the 5-hospital model, ECR is available for 191 suburbs within 30 min: LPH (83%), RPA (100%), WH (90.2%), RNS (72.7%), POW (88.9%). Based on 3-hospital model and 15% of patient eligible for ECR, the expected number of cases to be handled by each hospital is 465. This number drops down to 374 if a 4-hospital model is preferred. <b>Conclusions:</b> The simulation studies supported a minimum of 4 ECR hubs servicing Sydney. This model provides data on number of suburbs and population at risk of stroke that can reach these hubs within 30 min.","hji,kes","0","0","0","2","0.0",NA,NA
"31508533","Magnesium supplementation therapy to prevent cisplatin-induced acute nephrotoxicity in pediatric cancer: A protocol for a randomized phase 2 trial.","Although cisplatin is one of the most effective agents against various pediatric cancers, it is sometimes difficult to manage due to its dose-limiting nephrotoxicity. Magnesium sulfate (Mg) showed a kidney-protective effect against cisplatin-induced nephrotoxicity (CIN) by regulating renal platinum accumulation both in vitro and in vivo, and the body of clinical data demonstrating the efficacy of this drug in adult cancer patients is increasing.In this open, multicenter, phase-2, randomized trial, patients under age 18 years who are scheduled to receive cisplatin-containing chemotherapy will be enrolled and randomly allocated either to an Mg supplementation arm in even-numbered chemotherapy courses (arm AB) or to another arm in odd-numbered courses (arm BA), with a 1:1 allocation. Analysis objects will be reconstructed into two groups depending on whether the chemotherapy course has Mg supplementation (group B) or not (group A). The primary endpoint is the proportion of chemotherapy courses resulting in elevated serum creatinine equal to or greater than 50% of the prechemotherapy value. For the secondary endpoints, various parameters for measuring kidney function, such as serum cystatin-C, B2M, L-FABP, NGAL, and urinary NAG in the two groups will be compared. A sample size based on alpha�=�5% and 80% power requires at least 40 samples per group (ideally, 60 samples per group).If Mg demonstrates efficacy, a phase-3 study to confirm the prophylactic effect of Mg supplementation in both acute and chronic CIN will be developed using novel and better biomarkers. Trial registration:UMIN-CTR (http://www.umin.ac.jp/icdr/index.html) Identifier UMIN000029215.","hji,kes","0","0","0","2","0.0",NA,NA
"31573931","Development of Ovarian Tissue Autograft to Restore Ovarian Function: Protocol for a French Multicenter Cohort Study.","BACKGROUND:Sterility is a major late effect of radiotherapy and chemotherapy treatments. Iatrogenic sterility is often permanent and greatly impacts long-term quality of life. Ovarian tissue cryopreservation (OTC) performed before gonadotoxic treatments with subsequent autograft is a method of fertility preservation available for girls and women. Its application in prepubertal girls is of particular value as it is the only possible approach in this patient group. In addition, it does not require a delay in cancer therapy and no ovarian stimulation is needed. OBJECTIVE:The primary aim of this protocol is to help increase the implementation of ovarian tissue autografting in France. Knowledge is still lacking regarding the efficacy of ovarian transplantation in restoring ovarian function and regarding the safety of this procedure, especially the risk of cancer cell reseeding in certain types of cancer. A secondary aim of this study is to generate data to improve our understanding of these two essential aspects. METHODS:The DATOR (Development of Ovarian Tissue Autograft in Order to Restore Ovarian Function) study is ongoing in 17 university hospitals. The DATOR protocol includes the autograft of ovarian cortex fragments. Candidates are identified from an observational prospective cohort (called the Prospective Cohort of Patients Candidates for Ovarian Tissue Autograft [PERIDATOR]) of patients who have undergone OTC. Enrollment in the study is initiated at the patient's request and must be validated by the center's multidisciplinary team and by the study steering committee. The DATOR study begins with a total medical checkup. Ovarian tissue qualification and residual disease detection, if required, are performed. RESULTS:The study is ongoing. Currently, 38 patients have provided informed consent and have been entered into the DATOR study. Graft has been performed for 34 of these patients. An interim analysis was conducted on the first 25 patients for whom the period of at least 1 year posttransplantation was achieved. Out of these 25 patients, 11 women succeeded in becoming pregnant (pregnancy rate=44% [11/25]; delivery rate=40% [10/25]). Among these, 6 women conceived twice, and 1 pregnancy led to a miscarriage. CONCLUSIONS:Our preliminary analysis appears to be coherent with the accumulating body of evidence indicating the potential utility of ovarian tissue autograft for patients with premature ovarian failure. All these elements justify the pursuit of our study. TRIAL REGISTRATION:ClinicalTrials.gov NCT02846064; https://clinicaltrials.gov/ct2/show/NCT02846064. INTERNATIONAL REGISTERED REPORT IDENTIFIER (IRRID):DERR1-10.2196/12944.","hji,kes","0","0","0","2","0.0",NA,NA
"31815677","Effectiveness of Smartphone App-Based Interactive Management on Glycemic Control in Chinese Patients With Poorly Controlled Diabetes: Randomized Controlled Trial.","BACKGROUND:In recent years, the rapid development of mobile medical technology has provided multiple ways for the long-term management of chronic diseases, especially diabetes. As a new type of management model, smartphone apps are global, convenient, cheap, and interactive. Although apps were proved to be more effective at glycemic control, compared with traditional computer- and Web-based telemedicine technologies, how to gain a further and sustained improvement is still being explored. OBJECTIVE:The objective of this study was to investigate the effectiveness of an app-based interactive management model by a professional health care team on glycemic control in Chinese patients with poorly controlled diabetes. METHODS:This study was a 6-month long, single-center, prospective randomized controlled trial. A total of 276 type 1 or type 2 diabetes patients were enrolled and randomized to the control group (group A), app self-management group (group B), and app interactive management group (group C) in a 1:1:1 ratio. The primary outcome was the change in glycated hemoglobin (HbA1c) level. Missing data were handled by multiple imputation. RESULTS:At months 3 and 6, all 3 groups showed significant decreases in HbA1c levels (all P<.05). Patients in the app interactive management group had a significantly lower HbA1clevel than those in the app self-management group at 6 months (P=.04). The average HbA1c reduction in the app interactive management group was larger than that in the app self-management and control groups at both months 3 and 6 (all P<.05). However, no differences in HbA1c reduction were observed between the app self-management and control groups at both months 3 and 6 (both P>.05). Multivariate line regression analyses also showed that the app interactive management group was associated with the larger reduction of HbA1c compared with groups A and B at both months 3 and 6 (all P>.05). In addition, the app interactive management group had better control of triglyceride and high-density lipoprotein cholesterol levels at both months 3 and 6 compared with baseline (both P<.05). CONCLUSIONS:In Chinese patients with poorly controlled diabetes, it was difficult to achieve long-term effective glucose improvement by using app self-management alone, but combining it with interactive management can help achieve rapid and sustained glycemic control. TRIAL REGISTRATION:ClinicalTrials.gov NCT02589730; https://clinicaltrials.gov/ct2/show/NCT02589730.","hji,kes","0","0","0","2","0.0",NA,NA
"31833063","Influence of mental stress and environmental toxins on circadian clocks: Implications for redox regulation of the heart and cardioprotection.","Risk factors in the environment such as air pollution and mental stress contribute to the development of chronic non-communicable disease. Air pollution was identified as the leading health risk factor in the physical environment, followed by water pollution, soil pollution/heavy metals/chemicals and occupational exposures, however neglecting the non-chemical environmental health risk factors (e.g. mental stress and noise). Epidemiological data suggest that environmental risk factors are associated with higher risk for cardiovascular, metabolic and mental diseases, including hypertension, heart failure, myocardial infarction, diabetes, arrhythmia, stroke, depression and anxiety disorders. We provide an overview on the impact of the external exposome comprising risk factors/exposures on cardiovascular health with a focus on dysregulation of stress hormones, mitochondrial function, redox balance and inflammation with special emphasis on the circadian clock. Finally, we assess the impact of circadian clock dysregulation on cardiovascular health and the potential of environment-specific preventive strategies or """"chrono"""" therapy for cardioprotection. LINKED ARTICLES: This article is part of a themed issue on Risk factors, comorbidities, and comedications in cardioprotection. To view the other articles in this section visit http://onlinelibrary.wiley.com/doi/10.1111/bph.v177.23/issuetoc.","hji,kes","0","0","0","2","0.0",NA,NA
"32130122","Feasibility of an Electronic Health Tool to Promote Physical Activity in Primary Care: Pilot Cluster Randomized Controlled Trial.","BACKGROUND:Physical inactivity is associated with increased health risks. Primary care providers (PCPs) are well positioned to support increased physical activity (PA) levels through screening and provision of PA prescriptions. However, PCP counseling on PA is not common. OBJECTIVE:This study aimed to assess the feasibility of implementing an electronic health (eHealth) tool to support PA counseling by PCPs and estimate intervention effectiveness on patients' PA levels. METHODS:A pragmatic pilot study was conducted using a stepped wedge cluster randomized trial design. The study was conducted at a single primary care clinic, with 4 pre-existing PCP teams. Adult patients who had a periodic health review (PHR) scheduled during the study period were invited to participate. The eHealth tool involved an electronic survey sent to participants before their PHR via an email or a tablet; data were used to automatically produce tailored resources and a PA prescription in the electronic medical record of participants in the intervention arm. Participants assigned to the control arm received usual care from their PCP. Feasibility was assessed by the proportion of completed surveys and patient-reported acceptability and fidelity measures. The primary effectiveness outcome was patient-reported PA at 4 months post-PHR, measured as metabolic equivalent of task (MET) minutes per week. Secondary outcomes assessed determinants of PA, including self-efficacy and intention to change based on the Health Action Process Approach behavior change theory. RESULTS:A total of 1028 patients receiving care from 34 PCPs were invited to participate and 530 (51.55%) consented (intervention [n=296] and control [n=234]). Of the participants who completed a process evaluation, almost half (88/178, 49.4%) stated they received a PA prescription, with only 42 receiving the full intervention including tailored resources from their PCP. A cluster-level linear regression analysis yielded a non-statistically significant positive difference in MET-minutes reported per week at follow-up between intervention and control conditions (mean difference 1027; 95% CI -155 to 2209; P=.09). No statistically significant differences were observed for secondary outcomes. CONCLUSIONS:Our results suggest that it is feasible to build an eHealth tool that screens and provides tailored resources for PA in a primary care setting but suboptimal intervention fidelity suggests greater work must be done to address PCP barriers to resource distribution. Participant responses to the primary effectiveness outcome (MET-minutes) were highly variable, reflecting a need for more robust measures of PA in future trials to address limitations in patient-reported data. TRIAL REGISTRATION:ClinicalTrials.gov NCT03181295; https://clinicaltrials.gov/ct2/show/NCT03181295.","hji,kes","0","0","0","2","0.0",NA,NA
"32130186","A 21-Day School-Based Toothbrushing Intervention in Children Aged 6 to 9 Years in Indonesia and Nigeria: Protocol for a Two-Arm Superiority Randomized Controlled Trial.","BACKGROUND:The World Health Organization reports that dental cavities affect 60% to 90% of children globally. FDI World Dental Federation and Unilever Oral Care have developed public health programs to improve brushing habits over their 12-year partnership. The last of these (phase III) named Brush Day & Night aimed to educate children on brushing twice daily with a fluoride toothpaste and gave useful information for a new project, phase IV. The 21-day Brush Day & Night program is an intense education activity designed to establish the habit of brushing day and night with a fluoride toothpaste. The program involves daily brushing instruction and includes free toothpaste and toothbrushes. OBJECTIVE:The main objective of the study is to evaluate the impact of a 21-day school program on children's oral health. As a secondary objective, we aim to evaluate the impact on the knowledge, behavior, toothbrushing habits, and quality of life in school children aged 6 to 9 years after a 21-day school program and compare with baseline and a control group as measured by the self-reported questionnaires issued to children (in particular, the self-reported brushing frequency and positive responses on fluoridated toothpaste use). The enduring nature of the program will be determined by the inclusion of 8- and 24-week time points. METHODS:The study is a 2-arm superiority randomized controlled trial. Clusters in this study are infant and junior schools in Indonesia and Nigeria. The study aims to recruit 20 schools with children aged 6 to 9 years in each country. At baseline, children in both intervention and control schools will answer a questionnaire and have their clinical oral health assessed using the Simplified Oral Hygiene Index (OHI) and Decayed Missing and Filled Teeth index. Children in the intervention schools will then take part in a structured 21-day Brush Day & Night intervention. Children in the control schools will be provided with free toothpaste and toothbrushes but will not receive the 21-day intervention. The questionnaires and OHI assessments are repeated after the 21-day program is completed and again 8 weeks later and 24 weeks later for all participating children. Parents/carers/guardians of all children will sign the informed consent and complete questionnaires on their own experience and attitudes toward oral health and toothbrushing routine at each of the four times points (baseline, 21 days, 8 weeks, and 24 weeks). The study will be conducted by the national dental associations of Indonesia and Nigeria and was approved by the ethics committees of both countries. RESULTS:The study is ongoing. Recruitment of schools started in Indonesia in February 2018 and in Nigeria in April 2018 for the first part of the study, which concluded in Indonesia in September 2018 and in Nigeria in November 2018. The second part of the study (the second half of the schools) started in November 2018 in Indonesia and December 2018 in Nigeria. CONCLUSIONS:We expect to collect all the data during 2019 and publish findings from the study by March 2020. TRIAL REGISTRATION:ClinicalTrials.gov NCT04001296; https://tinyurl.com/selxraa. INTERNATIONAL REGISTERED REPORT IDENTIFIER (IRRID):DERR1-10.2196/14156.","hji,kes","0","0","0","2","0.0",NA,NA
"32271149","Development and Modification of a Mobile Health Program to Promote Postpartum Weight Loss in Women at Elevated Risk for Cardiometabolic Disease: Single-Arm Pilot Study.","BACKGROUND:Pregnancy complications in combination with postpartum weight retention lead to significant risks of cardiometabolic disease and obesity. The majority of traditional face-to-face interventions have not been effective in postpartum women. Mobile technology enables the active engagement of postpartum women to promote lifestyle changes to prevent chronic diseases. OBJECTIVE:We sought to employ an interactive, user-centered, and participatory method of development, evaluation, and iteration to design and optimize the mobile health (mHealth) Fit After Baby program. METHODS:For the initial development, a multidisciplinary team integrated evidence-based approaches for health behavior, diet and physical activity, and user-centered design and engagement. We implemented an iterative feedback and design process via 3 month-long beta pilots in which postpartum women with cardiometabolic risk factors participated in the program and provided weekly and ongoing feedback. We also conducted two group interviews using a structured interview guide to gather additional feedback. Qualitative data were recorded, transcribed, and analyzed using established qualitative methods. Modifications based on feedback were integrated into successive versions of the app. RESULTS:We conducted three pilot testing rounds with a total of 26 women. Feedback from each pilot cohort informed changes to the functionality and content of the app, and then a subsequent pilot group participated in the program. We optimized the program in response to feedback through three iterations leading to a final version. CONCLUSIONS:This study demonstrates the feasibility of using an interactive, user-centered, participatory method of rapid, iterative design and evaluation to develop and optimize a mHealth intervention program for postpartum women. TRIAL REGISTRATION:ClinicalTrials.gov NCT02384226; https://www.clinicaltrials.gov/ct2/show/NCT02384226.","hji,kes","0","0","0","2","0.0",NA,NA
