"re3data_ID","type","certificate","repositoryURL","repositoryName","subject","providerType","dataLicenseName","databaseAccessType","dataAccessType","policyName","description"
"r3d100012553","disciplinary_AND_institutional_AND_other","","https://www.iochem-bd.org/","ioChem-BD","3 Natural Sciences_AND_301 Molecular Chemistry_AND_30101 Inorganic Molecular Chemistry_AND_30102 Organic Molecular Chemistry_AND_302 Chemical Solid State and Surface Research_AND_30201 Solid State and Surface Chemistry, Material Synthesis_AND_30202 Physical Chemistry of Solids and Surfaces, Material Characterisation_AND_303 Physical and Theoretical Chemistry_AND_30301 Physical Chemistry of Molecules, Interfaces and Liquids - Spectroscopy, Kinetics_AND_30302 General Theoretical Chemistry_AND_304 Analytical Chemistry, Method Development (Chemistry)_AND_30401 Analytical Chemistry, Method Development (Chemistry)_AND_305 Biological Chemistry and Food Chemistry_AND_306 Polymer Research_AND_31 Chemistry","dataProvider_AND_serviceProvider","CC","open","embargoed_AND_open_AND_restricted","Privacy Policy of ioChem-BD Find repository_AND_Terms of Service","ioChem-BD is a Digital Repository to manage Computational Chemistry and Material Science digital assets. The platform follows the philosophy of Crystallographic databases, the principles and needs of open access, and solves reproducibility and traceability issues."
"r3d100012554","disciplinary","","http://nrfa.ceh.ac.uk/","National River Flow Archive","3 Natural Sciences_AND_318 Water Research_AND_34 Geosciences (including Geography)","dataProvider","Copyrights","open","restricted","Data policy_AND_NRFA Data Terms and Conditions_AND_Terms and Conditions","The National River Flow Archive is the primary archive of daily and peak river flows for the United Kingdom. The archive incorporates daily, monthly and flood peak data from over 1500 gauging stations. The NRFA holds a wide range of hydrological information to assist in the understanding and interpretation of measured river flows. In addition to time series of gauged river flow, the data centre maintains hydrometric information relating to the gauging stations and the catchments they command and data quantifying other parts of the hydrological cycle."
"r3d100012558","disciplinary","","http://www.netpath.org/","NetPath","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20107 Bioinformatics and Theoretical Biology_AND_21 Biology","dataProvider_AND_serviceProvider","CC","open","open","","NetPath is currently one of the largest open-source repository of human signaling pathways that is all set to become a community standard to meet the challenges in functional genomics and systems biology. Signaling networks are the key to deciphering many of the complex networks that govern the machinery inside the cell. Several signaling molecules play an important role in disease processes that are a direct result of their altered functioning and are now recognized as potential therapeutic targets. Understanding how to restore the proper functioning of these pathways that have become deregulated in disease, is needed for accelerating biomedical research. This resource is aimed at demystifying the biological pathways and highlights the key relationships and connections between them. Apart from this, pathways provide a way of reducing the dimensionality of high throughput data, by grouping thousands of genes, proteins and metabolites at functional level into just several hundreds of pathways for an experiment. Identifying the active pathways that differ between two conditions can have more explanatory power than just a simple list of differentially expressed genes and proteins."
"r3d100012561","disciplinary","","http://www.deemy.de/","DEEMY","2 Life Sciences_AND_202 Plant Sciences_AND_204 Microbiology, Virology and Immunology_AND_21 Biology_AND_22 Medicine","dataProvider","CC","open","open","Disclaimer","DEEMY is collecting descriptive data on ectomycorrhizae, including extant character descriptions and definitions. Ectomycorrhizae are mutualistic structures formed by fungi and the roots of forest trees. They are predominantly found in the temperate and boreal climate zones but occur also in humid tropic regions, as well as in soils of poor nutrition. Without mycorrhizae, trees would not be able to take up water and minerals. Ectomycorrhizae show a wide range of anatomical diversity which represents their possible function in tree nutrition and ecology. Their anatomical data, in general, allow a quick determination and provide at the same time ecologically important information about possible functions for tree nutrition."
"r3d100012562","disciplinary","","http://www.fishnet2.net/","Fishnet2","2 Life Sciences_AND_203 Zoology_AND_21 Biology","serviceProvider","CC_AND_other","open","open","Data Sharing and Use Policies_AND_Terms of use","The FishNet network is a collaborative effort among fish collections around the world to share and distribute data on specimen holdings. There is an open invitation for any institution with a fish collection to join."
"r3d100012563","disciplinary","","http://autophagy.lu/index.html","Human Autophagy Database","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20103 Cell Biology_AND_204 Microbiology, Virology and Immunology_AND_21 Biology_AND_22 Medicine","dataProvider","Copyrights_AND_Public Domain","open","open","Terms & Conditions","HADb provides a complete and an up-to-date list of human genes and proteins involved directly or indirectly in autophagy as described in literature."
"r3d100012565","disciplinary","","http://www.tanpaku.org/autophagy/index.html","Autophagy Database","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20103 Cell Biology_AND_21 Biology_AND_4 Engineering Sciences","dataProvider","CC_AND_Public Domain","open","open","","The goal of the Autophagy Database is to provide up-to-date relevant information including protein structure data to researchers of autophagy, and to disseminate important findings to a wider audience so that their ramifications can be appreciated. For this purpose, we strive to make the database to contain as much pertinent information as possible and to make the contents freely available in a user-friendly format."
"r3d100012568","","","https://liberles.cst.temple.edu/TAED/index.html","The Adaptive Evolution Database","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_21 Biology","dataProvider","Copyrights_AND_other","open","open","Classification and Handling of Protected Data_AND_Temple University User Agreement Affirmation","TAED is a database of phylogenetically indexed gene families. It contains multiple sequence alignments from MAFFT1, maximum likelihood phylogenetic trees from PhyML2, bootstrap values for each node, dN/dS ratios for each lineage from the free ratios model in PAML3, and labels for each node of speciation or duplication from gene tree/species tree reconciliation using SoftParsMap4. The phylogenetic indexing enables simultaneous viewing of lineages with high dN/dS that occurred along the same species tree branches. Resources from the Protein Data Bank (PDB) and the Kyoto Encyclopedia of Genes and Genomes (KEGG)5, have been incorporated into the TAED analysis to detect substitutions along each branch within the phylogenetic tree and to assess selection within pathways."
"r3d100012569","other","","https://ieee-dataport.org","IEEE DataPort","2 Life Sciences_AND_3 Natural Sciences_AND_4 Engineering Sciences","dataProvider","CC","open","open_AND_restricted","IEEE Copyright Policy_AND_IEEE copyright policies_AND_Terms & conditions_AND_Terms of service","IEEE DataPort™ is an online data repository created and supported by both the IEEE Signal Processing Society and the IEEE Big Data Initiative, and it enables data owners to upload their data without cost. DataPort makes data available in three ways: standard, open access, and data competition. By default, all ""standard"" datasets that are uploaded are accessible to paid DataPort subscribers. Data owners can also pay a fee (APC) to make a dataset accessible through open access to non-subscribers. The third option is to to host a ""data competition"" and make a dataset accessible for free for a duration with instructions on the competition and how to participate. DataPort provides workflows for receiving entries and managing the competitions. All datasets are stored on Amazon AWS S3, and each dataset can be allotted up to 2TB each."
"r3d100012571","disciplinary","","http://ring.ciard.net/","CIARD Ring","2 Life Sciences_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine","dataProvider_AND_serviceProvider","CC_AND_Copyrights","open","open","Usage rights","The CiardRING is a global directory of web-based information services and datasets for agricultural research for development (ARD). It is the principal tool created through the CIARD initiative to allow information providers to register their services and datasets in various categories and so facilitate the discovery of sources of agriculture-related information across the world.
The RING aims to provide an infrastructure to improve the accessibility of the outputs of agricultural research and of information relevant to agriculture."
"r3d100012574","disciplinary","","https://edx.netl.doe.gov","Energy Data eXchange","3 Natural Sciences_AND_34 Geosciences (including Geography)_AND_4 Engineering Sciences_AND_409 Computer Science_AND_44 Computer Science, Electrical and System Engineering","dataProvider","CC_AND_Copyrights_AND_Public Domain","open","embargoed_AND_open_AND_restricted","Freedom of Information Act","The Energy Data eXchange (EDX) is an online collection of capabilities and resources that advance research and customize energy-related needs. EDX is developed and maintained by NETL-RIC researchers and technical computing teams to support private collaboration for ongoing research efforts, and tech transfer of finalized DOE NETL research products. EDX supports NETL-affiliated research by:
Coordinating historical and current data and information from a wide variety of sources to facilitate access to research that crosscuts multiple NETL projects/programs;
Providing external access to technical products and data published by NETL-affiliated research teams;
Collaborating with a variety of organizations and institutions in a secure environment through EDX’s ;Collaborative Workspaces"
"r3d100012575","disciplinary","","http://vega.archive.ensembl.org/index.html","Vega","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_204 Microbiology, Virology and Immunology_AND_205 Medicine_AND_21 Biology_AND_22 Medicine","dataProvider","Copyrights","open","open","Data sharing policy","A repository for high-quality gene models produced by the manual annotation of vertebrate genomes. The final update of Vega, version 68, was released in February 2017 and is now archived at vega.archive.ensembl.org. We plan to maintain this resource until Feb 2020."
"r3d100012580","disciplinary","","https://isidore.science","ISIDORE","1 Humanities and Social Sciences_AND_11 Humanities_AND_112 Economics_AND_12 Social and Behavioural Sciences_AND_3 Natural Sciences_AND_33 Mathematics_AND_4 Engineering Sciences_AND_409 Computer Science_AND_40904 Artificial Intelligence, Image and Language Processing_AND_44 Computer Science, Electrical and System Engineering","serviceProvider","CC","open","open","Terms of use","ISIDORE is a international search engine and a discovery platform for open science allowing the access to digital materials from social sciences and humanities (SSH). Open to all and especially to teachers, researchers, PhD students, and students, it relies on the principles of Web of data and provides access to data in free access (open access). By its vocation, ISIDORE will foster access to open access data produced by research and higher education institutions, laboratories and research teams: digital publication, documentary databases, digitized collections of research libraries, research notebooks and scientific event announcements.
ISIDORE collects, enriches and highlights digital data and documents from the Humanities and Social Sciences while providing unified access to them. More information see:  https://isidore.science/about"
"r3d100012582","institutional_AND_other","","https://bdc.c3sl.ufpr.br/","Base de Dados  Científicos da Universidade Federal do Paraná","1 Humanities and Social Sciences_AND_2 Life Sciences_AND_3 Natural Sciences_AND_4 Engineering Sciences","dataProvider","CC","open","open","Diretrizes da Base de Dados Cientificos da UFPR","The Scientific Database of the Federal University of Paraná aims to gather the scientific data used in the researches that were published by the UFPR community in theses, dissertations, journal articles, and other bibliographic materials.
BDC joins RDI / UFPR as an innovative service that tracks the worldwide trend in research planning, management, production, organization, storage, dissemination and reuse. The availability of research data contributes to the transparency and optimization of scientific production through the reuse of data sets and the possibility of new analyzes and approaches"
"r3d100012585","disciplinary_AND_institutional","","https://www.earthsystemgrid.org/","Climate Data Gateway at NCAR","3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_315 Geophysics and Geodesy_AND_317 Geography_AND_34 Geosciences (including Geography)","serviceProvider","Copyrights","open","open_AND_restricted","Terms of Use","The NCAR Climate Data Gateway provides data discovery and access services for global and regional climate model data, knowledge, and software. The NCAR Climate Data Gateway supports community access to data products from many of NCAR&#039;s community modeling efforts, including the IPCC, PCM, AMPS, CESM, NARCCAP, and NMME activities.
Data products are generally open and available, however, download access may require a login."
"r3d100012586","disciplinary","other","http://www.who.int/ictrp/en/","International Clinical Trials Registry Platform","2 Life Sciences_AND_22 Medicine","serviceProvider","Copyrights_AND_other","open","closed","Copyright notice_AND_WHO Registry Criteria_AND_WHO Statement on Public  Disclosure of Clinical Trial Results","The global scientific community, international partners, the private sector, civil society, and other relevant stakeholders  establish a voluntary platform to link clinical trials registers in order to ensure a single point of access and the unambiguous identification of trials with a view to enhancing access to information by patients, families, patient groups and others."
"r3d100012587","disciplinary","","https://www.envidat.ch/","EnviDat","2 Life Sciences_AND_202 Plant Sciences_AND_203 Zoology_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_34 Geosciences (including Geography)","dataProvider","CC_AND_Copyrights_AND_ODC_AND_other","open","open","Terms and conditions","With the Program EnviDat we develop a unified and managed access portal for WSL's rich reservoir of environmental monitoring and research data. EnviDat is designed as a portal to publish, connect and search across existing data but is not intended to become a large data centre hosting original data. While sharing of data is centrally facilitated, data management remains decentralised and the know-how and responsibility to curate research data remains with the original data providers."
"r3d100012588","disciplinary","","http://institute.sandiegozoo.org/resources/frozen-zoo%C2%AE","Frozen Zoo®","2 Life Sciences_AND_203 Zoology_AND_20303 Animal Ecology, Biodiversity and Ecosystem Research_AND_20306 Animal Genetics, Cell and Developmental Biology_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine","dataProvider","Copyrights","closed","restricted","Mission and purpose","Our Frozen Zoo® is the largest and most diverse collection of its kind in the world. It contains over 10,000 living cell cultures, oocytes, sperm, and embryos representing nearly 1,000 taxa, including one extinct species, the po’ouli. Located at the Beckman Center for Conservation Research, the collection is also duplicated for safekeeping at a second site. The irreplaceable living cell lines, gametes, and embryos stored in the Frozen Zoo® provide an invaluable resource for conservation, assisted reproduction, evolutionary biology, and wildlife medicine."
"r3d100012592","disciplinary","","http://portal.vamdc.org/vamdc_portal/home.seam","VAMDC Portal","3 Natural Sciences_AND_32 Physics","dataProvider_AND_serviceProvider","CC_AND_other","open","open","General disclaimer_AND_Guidelines and Procedures for VAMDC Document Standards, Schemas and Software Management_AND_Registry user’s guide_AND_User guide for portal","VAMDC aims to be an interoperable e-infrastructure that provides the international research community with access to a broad range of atomic and molecular (A&M) data compiled within a set of A&M databases accessible through the provision of this portal and of user software. Furthermore VAMDC aims to provide A&M data providers and compilers with a large dissemination platform for their work.
VAMDC infrastructure was established to provide a service to a wide international research community and has been developed in conjunction with consultations and advice from the A&M user community."
"r3d100012594","disciplinary","","https://temperatereefbase.imas.utas.edu.au/static/landing.html","Temperate Reef Base","2 Life Sciences_AND_202 Plant Sciences_AND_20202 Plant Ecology and Ecosystem Analysis_AND_21 Biology_AND_3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31302 Oceanography_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","CC_AND_other","open","embargoed_AND_open_AND_restricted","Data_AND_Data Management Policy","TemperateReefBase is a resource for temperate reef researchers worldwide to use and contribute data. Unique in its role as a one-stop-shop for global temperate reef data, TemperateReefBase was initially established by IMAS in collaboration with the Kelp Ecology Ecosystem Network (KEEN).

KEEN was instigated through a National Centre for Ecological Analysis and Synthesis (NCEAS) working group which assembled experts from around the world to examine the impacts of global change on kelp-bed ecosystem worldwide. The group has assembled significant global data for kelps, other seaweeds and associated species including fishes, and has embarked on unprecedented global experiments and surveys in which identical experiments and surveys are being conducted at sites in kelp beds around the world to determine global trends and examine the capacity of kelps to respond to disturbance in the face of climate change and other anthropogenic stressors.
The TemperateReefBase Data Portal is an online discovery interface showcasing temperate reef data collected from around the globe. The portal aims to make this data freely and openly available for the benefit of marine and environmental science as a whole.

The TemperateReefBase Data Portal is hosted and maintained by the Institute for Marine and Antarctic Studies at the University of Tasmania, Australia."
"r3d100012600","disciplinary","","http://afcdb.ca/","Alberta Food Composition Database","2 Life Sciences_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_305 Biological Chemistry and Food Chemistry_AND_31 Chemistry","dataProvider_AND_serviceProvider","Public Domain","open","open","","The Alberta Food Composition Database (AFCDB) is the first comprehensive resource on food constituents, chemistry and biology dedicated to major Alberta-grown produce. It provides information on both macronutrients and micronutrients, including many of the constituents that give foods their flavor, color, taste, texture and aroma. Users can view the contents of the AFCDB from the “FoodView” (listing foods by their chemical composition) or the “ChemView” (listing chemicals by their food sources)."
"r3d100012603","disciplinary","","http://www.swisslipids.org/#/","SwissLipids","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20103 Cell Biology_AND_21 Biology","dataProvider_AND_serviceProvider","CC","open","open","","SwissLipids is an expert curated resource that provides a framework for the integration of lipid and lipidomic data with biological knowledge and models."
"r3d100012611","","","https://archive.materialscloud.org/","Materials Cloud Archive","3 Natural Sciences_AND_302 Chemical Solid State and Surface Research_AND_30203 Theory and Modelling_AND_307 Condensed Matter Physics_AND_30702 Theoretical Condensed Matter Physics_AND_31 Chemistry_AND_32 Physics_AND_4 Engineering Sciences_AND_406 Materials Science_AND_43 Materials Science and Engineering","dataProvider_AND_serviceProvider","CC_AND_Copyrights","open","open","Policies_AND_Terms of Use","FAIR & long-term storage of research data from computational materials science, with particular focus on sharing the full provenance of calculations."
"r3d100012613","disciplinary","","http://radamdb.mbnresearch.com/#","RADAM database portal","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_21 Biology","dataProvider","CC","open","open","","RADAM portal is an interface to the network of RADAM (RADiation DAMage) Databases collecting data on interactions of ions, electrons, positrons and photons with biomolecular systems, on radiobiological effects and relevant phenomena occurring at different time, spatial and energy scales in irradiated targets during and after the irradiation. This networking system has been created by the Consortium of COST Action MP1002 (Nano-IBCT: Nano-scale insights into Ion Beam Cancer Therapy) during 2011-2014 using the Virtual Atomic and Molecular Data Center (VAMDC) standards."
"r3d100012621","disciplinary_AND_institutional","","http://diss.rm.ingv.it/diss/","Database of Individual Seismogenic Sources","3 Natural Sciences_AND_314 Geology and Palaeontology_AND_31401 Geology and Palaeontology_AND_34 Geosciences (including Geography)","dataProvider","CC","open","open","","DISS is a georeferenced repository of tectonic, fault, and paleoseismological information expressly devoted, but not limited, to potential applications in the assessment of seismic hazard at regional and national scale."
"r3d100012622","disciplinary","","http://diss.rm.ingv.it/share-edsf/","The European Database of Seismogenic Faults","3 Natural Sciences_AND_315 Geophysics and Geodesy_AND_31501 Geophysics_AND_31502 Geodesy, Photogrammetry, Remote Sensing, Geoinformatics, Cartogaphy_AND_34 Geosciences (including Geography)","dataProvider","CC","open","open","","The European Database of Seismogenic Faults (EDSF) was compiled in the framework of the EU Project SHARE, Work Package 3, Task 3.2. EDSF includes only faults that are deemed to be capable of generating earthquakes of magnitude equal to or larger than 5.5 and aims at ensuring a homogeneous input for use in ground-shaking hazard assessment in the Euro-Mediterranean area. Several research institutions participated in this effort with the contribution of many scientists (see the Database section for a full list). The EDSF database and website are hosted and maintained by INGV."
"r3d100012625","disciplinary","","https://www.hydroshare.org/","HydroShare","3 Natural Sciences_AND_317 Geography_AND_318 Water Research_AND_31801 Hydrogeology, Hydrology, Limnology, Urban Water Management, Water Chemistry, Integrated Water Resources Management_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","BSD_AND_CC","open","open_AND_restricted","HydroShare Publication Agreement_AND_Quota_AND_Statement of Privacy_AND_Terms of Use","HydroShare is a system operated by The Consortium of Universities for the Advancement of Hydrologic Science Inc. (CUAHSI) that enables users to share and publish data and models in a variety of flexible formats, and to make this information available in a citable, shareable and discoverable manner.  HydroShare includes a repository for data and models, and tools (web apps) that can act on content in HydroShare providing users with a gateway to high performance computing and computing in the cloud.
With HydroShare you can: share data and models with colleagues; manage access to shared content; share, access, visualize, and manipulate a broad set of hydrologic data types and models; publish data and models and obtain a citable digital object identifier (DOI); aggregate resources into collections; discover and access data and models published by others; use the web services application programming interface (API) to programmatically access resources; and use integrated web applications to visualize, analyze and run models with data in HydroShare."
"r3d100012626","disciplinary","","https://www.ebi.ac.uk/chebi/","ChEBI","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20101 Biochemistry_AND_21 Biology_AND_3 Natural Sciences_AND_31 Chemistry","dataProvider","CC_AND_other","open","open","Terms of Use","Chemical Entities of Biological Interest (ChEBI) is a freely available dictionary of 'small molecular entities'. The term 'molecular entity' encompasses any constitutionally or isotopically distinct atom, molecule, ion, ion pair, radical, radical ion, complex, conformer, etc., identifiable as a separately distinguishable entity. The molecular entities in question are either products of nature or synthetic products used to intervene in the processes of living organisms (either deliberately, as for drugs, or unintentionally', as for chemicals in the environment). The qualifier 'small' implies the exclusion of entities directly encoded by the genome, and thus as a rule nucleic acids, proteins and peptides derived from proteins by cleavage are not included."
"r3d100012627","disciplinary","","https://www.ebi.ac.uk/biostudies/","BioStudies","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20107 Bioinformatics and Theoretical Biology_AND_21 Biology","dataProvider_AND_serviceProvider","CC","open","open","Terms of Use","The BioStudies database holds descriptions of biological studies, links to data from these studies in other databases at EMBL-EBI or outside, as well as data that do not fit in the structured archives at EMBL-EBI. The database accepts submissions via an online tool, or in a simple tab-delimited format. It also enables authors to submit supplementary information and link to it from the publication."
"r3d100012629","disciplinary","","http://www.cathdb.info/","CATH","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20104 Structural Biology_AND_20105 General Genetics_AND_20107 Bioinformatics and Theoretical Biology_AND_21 Biology","dataProvider","CC","open","open","Tutorials","The CATH database is a hierarchical domain classification of protein structures in the Protein Data Bank. Protein structures are classified using a combination of automated and manual procedures.  There are four major levels in the CATH hierarchy; Class, Architecture, Topology and Homologous superfamily."
"r3d100012630","disciplinary","","https://arraymap.progenetix.org/","arrayMap","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_205 Medicine_AND_20503 Human Genetics_AND_20514 Hematology, Oncology, Transfusion Medicine_AND_21 Biology_AND_22 Medicine","dataProvider_AND_serviceProvider","CC","open","open","","arrayMap is a repository of cancer genome profiling data. Original) from primary repositories (e.g. NCBI GEO, EBI ArrayExpress, TCGA) is re-processed and annotated for metadata. Unique visualization of the processed data allows critical evaluation of data quality and genome information. Structured metadata provides easy access to summary statistics, with a focus on copy number aberrations in cancer entities."
"r3d100012634","disciplinary","","https://krishi.icar.gov.in/","KRISHI - Knowledge based Resources Information Systems Hub for Innovations in Agriculture","2 Life Sciences_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine","dataProvider_AND_serviceProvider","Copyrights_AND_OGL_AND_other","open","embargoed_AND_open","ICAR Open Access Policy","KRISHI Portal  is an initiative of Indian Council of Agricultural Research (ICAR) to bring its knowledge resources to all stakeholders at one place. The portal is being developed as a centralized data repository system of ICAR consisting of Technology, Data generated through Experiments/ Surveys/ Observational studies, Geo-spatial data, Publications, Learning Resources etc. 
For implementation of research data management electronically in ICAR Institutes and digitization of agricultural research, KRISHI (Knowledge based Resources Information Systems Hub for Innovations in Agriculture) Portal has been developed as ICAR Research Data Repository for knowledge management. Data Inventory Repository aims at creating Meta Data Inventory through information related to data availability at Institute level. The portal consists of six repositories viz. technology, publication, experimental data, observational data survey data and geo-portal. The portal can be accessed at http://krishi.icar.gov.in. During the period of 2016-17, input data on latitude and longitude of all KVKs under this Zone was submitted to the concerned authority to put them in geo-portal. One brainstorming session was organized at this institute for all scientists on its use and uploading information in portal. As per guidelines of the council, various kinds of publications pertaining to this institute were also uploaded in this portal."
"r3d100012636","disciplinary_AND_institutional","","https://www.nmepscor.org/data_portal/browse-data","Digital Repository NM EPSCoR","3 Natural Sciences_AND_315 Geophysics and Geodesy_AND_31501 Geophysics_AND_34 Geosciences (including Geography)","dataProvider","CC","open","closed_AND_embargoed_AND_open_AND_restricted","Data policy","Repository for New Mexico Experimental Program to Stimulate Competitive Research Data Collection.
Provides access to data generated by the Energize New Mexico project as well as data gathered in our previous project that focused on Climate Change Impacts (RII 3). NM EPSCoR contributes its data to the DataONE network as a member node: https://search.dataone.org/#profile/NMEPSCOR"
"r3d100012641","disciplinary","","http://www.jive.eu/select-experiment","European VLBI Network Data Archive","3 Natural Sciences_AND_311 Astrophysics and Astronomy_AND_31101 Astrophysics and Astronomy_AND_32 Physics","dataProvider","Public Domain","open","embargoed_AND_open_AND_restricted","EVN Policy","The European VLBI Network (EVN) is an interferometric array of radio telescopes located primarily in Europe and Asia, with additional telescopes in South Africa and Puerto Rico.  The EVN performs high-resolution observations of cosmic radio sources at wavelenghts from 92cm to 7mm.  The EVN Data Archive contains, among other things, the correlated data from EVN observations plus pipeline output, including the initial calibration tables to apply to the correlated data and preliminary images.  In general, the correlated data and some pipeline results are proprietary for one year following distribution to the PI of the final epoch of observations resulting from a proposal after which the data enters the public domain; more details are in the ""EVN Data Access Policy"" linked via the archive-introduction page."
"r3d100012644","disciplinary","","https://www.eummcr.org/","European Mouse Mutant Cell Repository","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_203 Zoology_AND_20306 Animal Genetics, Cell and Developmental Biology_AND_21 Biology","dataProvider","Copyrights","open","open_AND_restricted","","The EuMMCR (European Mouse Mutant cell Repository) is the mouse ES cell distribution unit in Europe.  The EuMMCR unit distributes targeting vectors and mutant ES cell lines produced in the EUCOMM and EUCOMMTOOLS consortia."
"r3d100012645","disciplinary","","http://www.herbi.kit.edu/","HeRBi","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_204 Microbiology, Virology and Immunology_AND_21 Biology_AND_22 Medicine","dataProvider","other","open","restricted","License Agreement","Helmholtz Repository of Bioparts (HeRBi) provides plasmids to the scientific community, delocalised within the different Helmholtz centers."
"r3d100012646","other","","https://www.frdr-dfdr.ca/repo/","Federated Research Data Repository","1 Humanities and Social Sciences_AND_2 Life Sciences_AND_3 Natural Sciences_AND_4 Engineering Sciences","dataProvider_AND_serviceProvider","CC_AND_Copyrights","open","embargoed_AND_open","FRDR Permitted Use of the Site and Services_AND_University of Chicago Terms of Service","The Federated Research Data Repository (FRDR) is a place for Canadian researchers to deposit and share research data and to facilitate discovery of research data in Canadian repositories.
Le Dépôt fédéré de données de recherche (DFDR) est une place où les chercheurs canadiens peuvent déposer et partager des données de recherche et faciliter la découverte de données de recherche dans des dépôts canadiens."
"r3d100012647","disciplinary","","https://urgi.versailles.inrae.fr/gnpis","GnpIS","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20107 Bioinformatics and Theoretical Biology_AND_202 Plant Sciences_AND_20201 Plant Systematics and Evolution_AND_20207 Plant Genetics_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20702 Plant Cultivation_AND_20705 Plant Breeding_AND_20709 Inventory Control and Use of Forest Resources_AND_20710 Basic Forest Research_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_4 Engineering Sciences_AND_409 Computer Science_AND_40903 Operating, Communication and Information Systems_AND_44 Computer Science, Electrical and System Engineering","dataProvider","CC","open","embargoed_AND_open_AND_restricted","Terms of Use","GnpIS is a multispecies integrative information system dedicated to plant and fungi pests. It bridges genetic and genomic data, allowing researchers access to both genetic information (e.g. genetic maps, quantitative trait loci, association genetics, markers, polymorphisms, germplasms, phenotypes and genotypes) and genomic data (e.g. genomic sequences, physical maps, genome annotation and expression data) for species of agronomical interest. GnpIS is used by both large international projects and plant science departments at the French National Research Institute for Agriculture, Food and Environment. It is regularly improved and released several times per year. GnpIS is accessible through a web portal and allows to browse different types of data either independently through dedicated interfaces or simultaneously using a quick search ('google like search') or advanced search (Biomart, Galaxy, Intermine) tools."
"r3d100012648","disciplinary","","https://www.hereon.de/institutes/carbon_cycles/data_coastal_research/coastmap/index.php.en","coastMap","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20101 Biochemistry_AND_21 Biology_AND_3 Natural Sciences_AND_304 Analytical Chemistry, Method Development (Chemistry)_AND_31 Chemistry_AND_313 Atmospheric Science and Oceanography_AND_31301 Atmospheric Science_AND_31302 Oceanography_AND_315 Geophysics and Geodesy_AND_31502 Geodesy, Photogrammetry, Remote Sensing, Geoinformatics, Cartogaphy_AND_316 Geochemistry, Mineralogy and Crystallography_AND_318 Water Research_AND_31801 Hydrogeology, Hydrology, Limnology, Urban Water Management, Water Chemistry, Integrated Water Resources Management_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","CC","open","open","coastMap Data Policy and Disclaimer","coastMap offers campaign data, model analysis and thematic maps predominantly in the Biogeosciences. Spotlights explain in a nutshell important topics of the research conducted for the interested public. The portal offers applications to visualise and download field and laboratory work and to connect the information with interactive maps. Filter functions allow the user to search for general topics like a marine field of interest or single criteria, for example a specific ship campaign or one of 1000 measured parameters. The Model Analysis Tool uses a ""Big Data"" approach and allows expert of different disciplines to access detailed and high-resolution oceanographic model data. An interface is provided to statistically examine and download subsets of model-derived data."
"r3d100012650","disciplinary","","https://imaging.nci.nih.gov/ncia/login.jsf","National Biomedical Imaging Archive","2 Life Sciences_AND_22 Medicine","dataProvider_AND_serviceProvider","Copyrights","open","open_AND_restricted","Accessibility Policy_AND_Disclaimer","NBIA is a searchable repository of in vivo images that provides the biomedical research community, industry, and academia with access to image archives to be used in the development and validation of analytical software tools."
"r3d100012652","disciplinary","","https://www.health-atlas.de/","Health Atlas","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20107 Bioinformatics and Theoretical Biology_AND_205 Medicine_AND_20501 Epidemiology, Medical Biometry, Medical Informatics_AND_21 Biology_AND_22 Medicine","dataProvider","other","open","open_AND_restricted","Terms and Conditions","The Health Atlas is an alliance of medical ontologists, medical systems biologists and clinical trials groups to design and implement a multi-functional and quality-assured atlas. It provides models, data and metadata on specific use cases from medical research projects from the partner institutions."
