"re3data_ID","type","certificate","repositoryURL","repositoryName","subject","providerType","dataLicenseName","databaseAccessType","dataAccessType","policyName","description"
"r3d100012628","disciplinary","","https://www.ebi.ac.uk/biosamples/","Biosamples","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_21 Biology","dataProvider","CC","open","open","Terms of use","BioSamples stores and supplies descriptions and metadata about biological samples used in research and development by academia and industry. Samples are either 'reference' samples (e.g. from 1000 Genomes, HipSci, FAANG) or have been used in an assay database such as the European Nucleotide Archive (ENA) or ArrayExpress."
"r3d100012629","disciplinary","","http://www.cathdb.info/","CATH","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20104 Structural Biology_AND_20105 General Genetics_AND_20107 Bioinformatics and Theoretical Biology_AND_21 Biology","dataProvider","CC","open","open","Tutorials","The CATH database is a hierarchical domain classification of protein structures in the Protein Data Bank. Protein structures are classified using a combination of automated and manual procedures.  There are four major levels in the CATH hierarchy; Class, Architecture, Topology and Homologous superfamily."
"r3d100012630","disciplinary","","https://arraymap.progenetix.org/","arrayMap","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_205 Medicine_AND_20503 Human Genetics_AND_20514 Hematology, Oncology, Transfusion Medicine_AND_21 Biology_AND_22 Medicine","dataProvider_AND_serviceProvider","CC","open","open","","arrayMap is a repository of cancer genome profiling data. Original) from primary repositories (e.g. NCBI GEO, EBI ArrayExpress, TCGA) is re-processed and annotated for metadata. Unique visualization of the processed data allows critical evaluation of data quality and genome information. Structured metadata provides easy access to summary statistics, with a focus on copy number aberrations in cancer entities."
"r3d100012634","disciplinary","","https://krishi.icar.gov.in/","KRISHI - Knowledge based Resources Information Systems Hub for Innovations in Agriculture","2 Life Sciences_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine","dataProvider_AND_serviceProvider","Copyrights_AND_OGL_AND_other","open","embargoed_AND_open","ICAR Open Access Policy","KRISHI Portal  is an initiative of Indian Council of Agricultural Research (ICAR) to bring its knowledge resources to all stakeholders at one place. The portal is being developed as a centralized data repository system of ICAR consisting of Technology, Data generated through Experiments/ Surveys/ Observational studies, Geo-spatial data, Publications, Learning Resources etc. 
For implementation of research data management electronically in ICAR Institutes and digitization of agricultural research, KRISHI (Knowledge based Resources Information Systems Hub for Innovations in Agriculture) Portal has been developed as ICAR Research Data Repository for knowledge management. Data Inventory Repository aims at creating Meta Data Inventory through information related to data availability at Institute level. The portal consists of six repositories viz. technology, publication, experimental data, observational data survey data and geo-portal. The portal can be accessed at http://krishi.icar.gov.in. During the period of 2016-17, input data on latitude and longitude of all KVKs under this Zone was submitted to the concerned authority to put them in geo-portal. One brainstorming session was organized at this institute for all scientists on its use and uploading information in portal. As per guidelines of the council, various kinds of publications pertaining to this institute were also uploaded in this portal."
"r3d100012644","disciplinary","","https://www.eummcr.org/","European Mouse Mutant Cell Repository","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_203 Zoology_AND_20306 Animal Genetics, Cell and Developmental Biology_AND_21 Biology","dataProvider","Copyrights","open","open_AND_restricted","","The EuMMCR (European Mouse Mutant cell Repository) is the mouse ES cell distribution unit in Europe.  The EuMMCR unit distributes targeting vectors and mutant ES cell lines produced in the EUCOMM and EUCOMMTOOLS consortia."
"r3d100012645","disciplinary","","http://www.herbi.kit.edu/","HeRBi","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_204 Microbiology, Virology and Immunology_AND_21 Biology_AND_22 Medicine","dataProvider","other","open","restricted","License Agreement","Helmholtz Repository of Bioparts (HeRBi) provides plasmids to the scientific community, delocalised within the different Helmholtz centers."
"r3d100012647","disciplinary","","https://urgi.versailles.inrae.fr/gnpis","GnpIS","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20107 Bioinformatics and Theoretical Biology_AND_202 Plant Sciences_AND_20201 Plant Systematics and Evolution_AND_20207 Plant Genetics_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20702 Plant Cultivation_AND_20705 Plant Breeding_AND_20709 Inventory Control and Use of Forest Resources_AND_20710 Basic Forest Research_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_4 Engineering Sciences_AND_409 Computer Science_AND_40903 Operating, Communication and Information Systems_AND_44 Computer Science, Electrical and System Engineering","dataProvider","CC","open","embargoed_AND_open_AND_restricted","Terms of Use","GnpIS is a multispecies integrative information system dedicated to plant and fungi pests. It bridges genetic and genomic data, allowing researchers access to both genetic information (e.g. genetic maps, quantitative trait loci, association genetics, markers, polymorphisms, germplasms, phenotypes and genotypes) and genomic data (e.g. genomic sequences, physical maps, genome annotation and expression data) for species of agronomical interest. GnpIS is used by both large international projects and plant science departments at the French National Research Institute for Agriculture, Food and Environment. It is regularly improved and released several times per year. GnpIS is accessible through a web portal and allows to browse different types of data either independently through dedicated interfaces or simultaneously using a quick search ('google like search') or advanced search (Biomart, Galaxy, Intermine) tools."
"r3d100012648","disciplinary","","https://www.hereon.de/institutes/carbon_cycles/data_coastal_research/coastmap/index.php.en","coastMap","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20101 Biochemistry_AND_21 Biology_AND_3 Natural Sciences_AND_304 Analytical Chemistry, Method Development (Chemistry)_AND_31 Chemistry_AND_313 Atmospheric Science and Oceanography_AND_31301 Atmospheric Science_AND_31302 Oceanography_AND_315 Geophysics and Geodesy_AND_31502 Geodesy, Photogrammetry, Remote Sensing, Geoinformatics, Cartogaphy_AND_316 Geochemistry, Mineralogy and Crystallography_AND_318 Water Research_AND_31801 Hydrogeology, Hydrology, Limnology, Urban Water Management, Water Chemistry, Integrated Water Resources Management_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","CC","open","open","coastMap Data Policy and Disclaimer","coastMap offers campaign data, model analysis and thematic maps predominantly in the Biogeosciences. Spotlights explain in a nutshell important topics of the research conducted for the interested public. The portal offers applications to visualise and download field and laboratory work and to connect the information with interactive maps. Filter functions allow the user to search for general topics like a marine field of interest or single criteria, for example a specific ship campaign or one of 1000 measured parameters. The Model Analysis Tool uses a ""Big Data"" approach and allows expert of different disciplines to access detailed and high-resolution oceanographic model data. An interface is provided to statistically examine and download subsets of model-derived data."
"r3d100012650","disciplinary","","https://imaging.nci.nih.gov/ncia/login.jsf","National Biomedical Imaging Archive","2 Life Sciences_AND_22 Medicine","dataProvider_AND_serviceProvider","Copyrights","open","open_AND_restricted","Accessibility Policy_AND_Disclaimer","NBIA is a searchable repository of in vivo images that provides the biomedical research community, industry, and academia with access to image archives to be used in the development and validation of analytical software tools."
"r3d100012652","disciplinary","","https://www.health-atlas.de/","Health Atlas","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20107 Bioinformatics and Theoretical Biology_AND_205 Medicine_AND_20501 Epidemiology, Medical Biometry, Medical Informatics_AND_21 Biology_AND_22 Medicine","dataProvider","other","open","open_AND_restricted","Terms and Conditions","The Health Atlas is an alliance of medical ontologists, medical systems biologists and clinical trials groups to design and implement a multi-functional and quality-assured atlas. It provides models, data and metadata on specific use cases from medical research projects from the partner institutions."
"r3d100012653","disciplinary","","https://nda.nih.gov/","National Institute of Mental Health Data Archive","2 Life Sciences_AND_206 Neurosciences_AND_20604 Systemic Neuroscience, Computational Neuroscience, Behaviour_AND_20606 Cognitive Neuroscience and Neuroimaging_AND_22 Medicine","serviceProvider","other","open","embargoed_AND_restricted","Data Contribution / Cost Estimation_AND_NIMH Sharing policies_AND_Policy for the NIMH Data Archive (NDA)","The National Institute of Mental Health Data Archive (NDA) makes available human subjects data collected from hundreds of research projects across many scientific domains. The NDA provides infrastructure for sharing research data, tools, methods, and analyses enabling collaborative science and discovery. De-identified human subjects data, harmonized to a common standard, are available to qualified researchers.  Summary data is available to all.
The primary point of entry to the NDA is currently through the National Database for Autism Research (NDAR) website, which serves the autism research community.  All NDA repositories can be accessed through this website for data contribution and querying with other scientific communities, allowing for aggregation and secondary analysis of data."
"r3d100012654","disciplinary","","https://data-archive.nimh.nih.gov/rdocdb/","Research Domain Criteria Database","2 Life Sciences_AND_205 Medicine_AND_20502 Public Health, Health Services Research, Social Medicine_AND_206 Neurosciences_AND_20604 Systemic Neuroscience, Computational Neuroscience, Behaviour_AND_22 Medicine","dataProvider","Public Domain_AND_other","restricted","embargoed_AND_restricted","NIMH Data Archive Data Sharing Terms and Conditions_AND_Policy for the NIMH Data Archive (NDA)_AND_Privacy policy_AND_Research Domain Criteria Database (RDoCdb) Data Sharing Plan_AND_Your collection","!!! >>> merged with https://www.re3data.org/repository/r3d100012653 <<< !!! RDoCdb is an informatics platform for the sharing of human subjects data generated by investigators as part of the NIMH's Research Domain Criteria initiative, and to support this initiative's aims. It also accepts and shares appropriate data related to mental health from other sources."
"r3d100012655","disciplinary","","https://pediatricmri.nih.gov/nihpd/info/index.html","Pediatric MRI Data Repository","2 Life Sciences_AND_205 Medicine_AND_20520 Pediatric and Adolescent Medicine_AND_206 Neurosciences_AND_22 Medicine","dataProvider","other","open","restricted","Policies","!!! >>> integrated in https://www.re3data.org/repository/r3d100012653 >>> !!! This site provides information about the NIH MRI Study of Normal Brain Development (Pediatric MRI Study) and resulting Pediatric MRI Data Repository. This website serves as the portal through which data can be obtained by qualified researchers. The overarching goal of the Pediatric MRI Study is to foster a better understanding of normal brain maturation as a basis for understanding atypical brain development associated with a variety of disorders and diseases."
"r3d100012656","disciplinary","","https://data-archive.nimh.nih.gov/abcd","ABCD Data Repository","2 Life Sciences_AND_205 Medicine_AND_20502 Public Health, Health Services Research, Social Medicine_AND_22 Medicine","dataProvider","Copyrights","open","open_AND_restricted","NIMH Data Archive Data Use Certification","The ABCD Data Repository houses all data generated by the Adolescent Brain Cognitive Development (ABCD) Study. The ABCD Study is supported by NIH partners (the National Institute on Drug Abuse, the National Institute on Alcohol Abuse and Alcoholism, the National Cancer Institute, the Eunice Kennedy Shriver National Institute of Child Health and Human Development, the National Institute of Mental Health, the National Institute on Minority Health and Health Disparities, the National Institute of Neurological Disorders and Stroke, the NIH Office of Behavioral and Social Sciences Research, and the NIH Office of Research on Women’s Health), as well as the Centers for Disease Control and Prevention – Division of Adolescent and School Health.  This repository will store data generated by ABCD investigators, serve as a collaborative platform for harmonizing these data, and share those data with qualified researchers."
"r3d100012657","disciplinary","","https://data-archive.nimh.nih.gov/ccf","CCF","2 Life Sciences_AND_206 Neurosciences_AND_22 Medicine","dataProvider","Copyrights_AND_Public Domain","open","open_AND_restricted","HCP Data Use Agreement_AND_Policy for the NIMH Data Archive (NDA)","The Connectome Coordination Facility (CCF) houses and distributes public research data for a series of studies that focus on the connections within the human brain. These are known as Human Connectome Projects. he Connectome Coordination Facility (CCF) was chartered to help coordinate myriad research projects, harmonize their data, and facilitate the dissemination of results."
"r3d100012666","disciplinary","","http://www.cgrb.org/","Conservation Genome Resource Bank for Korean Wildlife","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20713 Basic Veterinary Medical Science_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine","dataProvider","Copyrights_AND_other","open","restricted","Regulationship","Genome resource samples of wild animals, particularly those of endangered mammalian and avian species, are very difficult to collect. In Korea, many of these animals such as tigers, leopards, bears, wolves, foxes, gorals, and river otters, are either already extinct, long before the Korean biologists had the opportunity to study them, or are near extinction. Therefore, proposal for a systematic collection and preservation of genetic samples of these precious animals was adopted by Korea Science & Engineering Foundation (KOSEF). As an outcome, Conservation Genome Resource Bank for Korean Wildlife (CGRB; www.cgrb.org) was established in 2002 at the College of Veterinary Medicine, Seoul National University as one of the Special Research Materials Bank supported by the Scientific and Research Infrastructure Building Program of KOSEF. CGRB operates in collaboration with Seoul Grand Park Zoo managed by Seoul Metropolitan Government, and has offices and laboratories at both Seoul National University and Seoul Grand Park, where duplicate samples are maintained, thereby assuring a long-term, safe preservation of the samples. Thus, CGRB is the first example of the collaborative scientific infrastructure program between university and zoo in Korea."
"r3d100012667","disciplinary","","http://150.216.56.64/index.php","Cotton EST database","2 Life Sciences_AND_202 Plant Sciences_AND_20205 Plant Biochemistry and Biophysics_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20702 Plant Cultivation_AND_20705 Plant Breeding_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_305 Biological Chemistry and Food Chemistry_AND_30501 Biological and Biomimetic Chemistry_AND_31 Chemistry","dataProvider_AND_serviceProvider","Copyrights","open","open","University Policy Manual",">>>!!!<<< The repository is no longer available. >>>!!!<<<
Database platform for cotton expressed sequence tag (EST)-related information, covering assembled contigs, function annotation, analysis of GO and KEGG, SNP, miRNA, SSR-related marker information."
"r3d100012668","disciplinary","","https://www.cottongen.org/","CottonGen","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_202 Plant Sciences_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine","dataProvider_AND_serviceProvider","other","open","open","User manual","CottonGen is a new cotton community genomics, genetics and breeding database being developed to enable basic, translational and applied research in cotton.  It is being built using the open-source Tripal database infrastructure.  CottonGen consolidates and expands the data from CottonDB and the Cotton Marker Database, providing enhanced tools for easy querying, visualizing and downloading research data."
"r3d100012669","disciplinary","","https://cottonfgd.org/","Cotton Functional Genomics Database","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20103 Cell Biology_AND_20104 Structural Biology_AND_202 Plant Sciences_AND_20205 Plant Biochemistry and Biophysics_AND_21 Biology","dataProvider_AND_serviceProvider","Copyrights","open","open","","Cotton Functional Genomics Database (CottonFGD) integrates with modern genomic/transcriptomic data and earch/analysis/visualization modules. It aims at providing an easy, quick and visualized data analysis platform for cotton (Gossypium spp) researchers and other functional genomic researches."
"r3d100012670","disciplinary","","https://www.ams.usda.gov/datasets/national-cotton-database","National Cotton Database","2 Life Sciences_AND_202 Plant Sciences_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine","dataProvider","Copyrights","restricted","restricted","AMS our Mission","The USDA Agricultural Marketing Service (AMS) Cotton Program maintains a National Database (NDB) in Memphis, Tennessee for owner access to cotton classification data.
The NDB is computerized telecommunications system which allows owners or authorized agents of owners to retrieve classing data from the current crop and/or the previous four crops.
The NDB stores classing information from all 10 regional classing offices."
"r3d100012671","disciplinary","","https://icac.gen10.net/","ICAC World Cotton Database","2 Life Sciences_AND_202 Plant Sciences_AND_20202 Plant Ecology and Ecosystem Analysis_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine","dataProvider","other","restricted","restricted","Terms of Use","This interactive database provides complete access to statistics on seasonal cotton supply and use for each country and each region in the world, from 1920/21 to date. This project is part of ICAC’s efforts to improve the transparency of world cotton statistics."
"r3d100012676","disciplinary","","https://data.cimmyt.org/dataverse/csisadvn","CSISA Data Repository","2 Life Sciences_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20702 Plant Cultivation_AND_20703 Plant Nutrition_AND_20705 Plant Breeding_AND_20708 Agricultural Economics and Sociology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine","dataProvider","Public Domain","open","open","Dataverse Community Norms_AND_Dataverse Project Terms_AND_Terms of use","In keeping with the open data policies of the U.S. Agency for International Development (USAID) and Bill & Melinda Gates Foundation, the Cereal Systems Initiative for South Asia (CSISA) has launched the CSISA Data Repository to ensure public accessibility to key data sets, including crop cut data- directly observed, crop yield estimates, on-station and on-farm research trial data and socioeconomic surveys.
CSISA is a science-driven and impact-oriented regional initiative for increasing the productivity of cereal-based cropping systems in Bangladesh, India and Nepal, thus improving food security and farmers’ livelihoods. CSISA generates data that is of value and interest to a diverse audience of researchers, policymakers and the public.
CSISA’s data repository is hosted on Dataverse, an open source web application developed at Harvard University to share, preserve, cite, explore and analyze research data. CSISA’s repository contains rich datasets, including on-station trial data from 2009–17 about crop and resource management practices for sustainable future cereal-based cropping systems. Collection of this data occurred during the long-term, on-station research trials conducted at the Indian Council of Agricultural Research – Research Complex for the Eastern Region in Bihar, India. The data include information on agronomic management for the sustainable intensification of cropping systems, mechanization, diversification, futuristic approaches to sustainable intensification, long-term effects of conservation agriculture practices on soil health and the pest spectrum.
Additional trial data in the repository includes nutrient omission plot technique trials from Bihar, eastern Uttar Pradesh and Odisha, India, covering 2012–15, which help determine the indigenous nutrient supplying ability of the soil. This data helps develop precision nutrient management approaches that would be most effective in different types of soils.
CSISA’s most popular dataset thus far includes crop cut data on maize in Odisha, India and rice in Nepal. Crop cut datasets provide ground-truthed yield estimates, as well as valuable information on relevant agronomic and socioeconomic practices affecting production practices and yield. A variety of research data on wheat systems are also available from Bangladesh and India. Additional crop cut data will also be coming online soon.
Cropping system-related data and socioeconomic data are in the repository, some of which are cross-listed with a Dataverse run by the International Food Policy Research Institute. The socioeconomic datasets contain baseline information that is crucial for technology targeting, as well as to assess the adoption and performance of CSISA-supported technologies under smallholder farmers’ constrained conditions, representing the ultimate litmus test of their potential for change at scale. Other highly interesting datasets include farm composition and productive trajectory information, based on a 20-year panel dataset, and numerous wheat crop cut and maize nutrient omission trial data from across Bangladesh."
"r3d100012680","disciplinary_AND_institutional","","https://mahasdb.maharashtra.gov.in/home.do","Maharashtra State Data Bank","1 Humanities and Social Sciences_AND_106 Non-European Languages and Cultures, Social and Cultural Anthropology, Jewish Studies and Religious Studies_AND_10601 Social and Cultural Anthropology and Ethnology/Folklore_AND_109 Education Sciences_AND_11 Humanities_AND_111 Social Sciences_AND_11104 Political Science_AND_112 Economics_AND_11202 Economic and Social Policy_AND_11203 Public Finance_AND_11205 Statistics and Econometrics_AND_12 Social and Behavioural Sciences_AND_2 Life Sciences_AND_205 Medicine_AND_20502 Public Health, Health Services Research, Social Medicine_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20708 Agricultural Economics and Sociology_AND_22 Medicine_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31301 Atmospheric Science_AND_317 Geography_AND_34 Geosciences (including Geography)","dataProvider","OGL","open","restricted","Terms and conditions","This data platform initiated by Government of Maharastra (India) maintained by Mastek Ltd. (for Directorate of Economics and Statistics, Planning Department) to consolidate and collate data sets available with the various state departments. Objectively it creates a decision support system which will also serve as a knowledge repository for various information seekers such as researchers, academicians and general public."
"r3d100012685","disciplinary","","http://www.cicr.org.in/Database.html","Cotton Database","2 Life Sciences_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20702 Plant Cultivation_AND_20708 Agricultural Economics and Sociology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine","dataProvider","Copyrights","open","open","Terms & Conditions","The Cotton Database is provided by the Central Institute for Cotton Research in India.  The database includes data on cotton production, protection, improvement, economy, and industry."
"r3d100012688","disciplinary","","https://www.ncbi.nlm.nih.gov/assembly","NCBI Assembly","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20101 Biochemistry_AND_20105 General Genetics_AND_20107 Bioinformatics and Theoretical Biology_AND_21 Biology","dataProvider","Copyrights_AND_Public Domain","open","open","Assembly Submission Guidelines_AND_NCBI Website and Data Usage Policies and Disclaimers","A database providing information on the structure of assembled genomes, assembly names and other meta-data, statistical reports, and links to genomic sequence data."
"r3d100012689","disciplinary","","https://www.ddbj.nig.ac.jp/jga/index-e.html","Japanese Genotype-phenotype Archive","2 Life Sciences_AND_205 Medicine_AND_20503 Human Genetics_AND_22 Medicine","dataProvider_AND_serviceProvider","Public Domain_AND_other","closed","restricted","Usage Policies and Disclaimers for Website, Data and Services","The Japanese Genotype-phenotype Archive (JGA) is a service for permanent archiving and sharing of all types of individual-level genetic and de-identified phenotypic data resulting from biomedical research projects. The JGA contains exclusive data collected from individuals whose consent agreements authorize data release only for specific research use or to bona fide researchers. Strict protocols govern how information is managed, stored and distributed by the JGA. Once processed, all data are encrypted. Users can contact the JGA team from here.
JGA services are provided in collaboration with National Bioscience Database Center (NBDC) of Japan Science and Technology Agency."
"r3d100012690","disciplinary","","https://home.ndexbio.org/index/","Network Data Exchange","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_20107 Bioinformatics and Theoretical Biology_AND_21 Biology","dataProvider","Apache License 2.0_AND_BSD_AND_CC_AND_other","open","closed_AND_open_AND_restricted","Nature Scientific Data - Data Policies_AND_Quick Start guide_AND_Terms, License and Sources","The NDEx Project provides an open-source framework where scientists and organizations can share, store, manipulate, and publish biological network knowledge.
The NDEx Project maintains a free, public website; alternatively, users can also decide to run their own copies of the NDEx Server software in cases where the stored networks must be kept in a highly secure environment (such as for HIPAA compliance) or where high application load is incompatible with a shared public resource."
"r3d100012694","disciplinary","","http://www.alsgene.org/","ALSGENE","2 Life Sciences_AND_206 Neurosciences_AND_22 Medicine","dataProvider_AND_serviceProvider","Copyrights","open","open","","The publicly available database, which houses findings from genetic-association studies in amyotrophic lateral sclerosis, showcases meta-analyses of GWAS data and allows researchers to compare their own unpublished results to those already integrated within the database. Released originally in December 2013, the new version of ALSGene now contains interactive data on thousands of genetic polymorphisms garnered from large genome-wide association studies."
"r3d100012695","disciplinary","","https://alsod.ac.uk/","ALSoD","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20107 Bioinformatics and Theoretical Biology_AND_206 Neurosciences_AND_21 Biology_AND_22 Medicine","dataProvider","other","open","open","Research Ethics at King's","ALSoD is a freely available database that has been transformed from a single gene storage facility recording mutations in the SOD1 gene to a multigene ALS bioinformatics repository and analytical instrument combining genotype, phenotype, and geographical information with associated analysis tools. These include a comparison tool to evaluate genes side by side or jointly with user configurable features, a pathogenicity prediction tool using a combination of computational approaches to distinguish variants with nonfunctional characteristics from disease-associated mutations with more dangerous consequences, and a credibility tool to enable ALS researchers to objectively assess the evidence for gene causation in ALS. Furthermore, integration of external tools, systems for feedback, annotation by users, and two-way links to collaborators hosting complementary databases further enhance the functionality of ALSoD."
"r3d100012700","disciplinary","","https://alfred.med.yale.edu/alfred/index.asp","ALlele FREquency Database","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_205 Medicine_AND_20503 Human Genetics_AND_21 Biology_AND_22 Medicine","dataProvider","Public Domain","open","open","Overview","ALFRED is a free, web-accessible, curated compilation of allele frequency data on DNA sequence polymorphisms in anthropologically defined human populations. ALFRED is distinct from such databases as dbSNP, which catalogs sequence variation."
"r3d100012701","disciplinary","","https://data.donders.ru.nl/","Donders Repository","2 Life Sciences_AND_205 Medicine_AND_20530 Radiology and Nuclear Medicine_AND_206 Neurosciences_AND_20606 Cognitive Neuroscience and Neuroimaging_AND_22 Medicine","dataProvider","CC_AND_Copyrights_AND_ODC","open","open_AND_restricted","Data Use Agreements","The repository of the Donders Institute for Brain, Cognition and Behaviour at the Radboud University is used to manage, share and publish neuroscience and neuroimaging data, including MRI, EEG, MEG and other types of research data."
"r3d100012702","disciplinary","","https://www.iedb.org/home_v3.php","Immune Epitope Database","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20101 Biochemistry_AND_204 Microbiology, Virology and Immunology_AND_20405 Immunology_AND_21 Biology_AND_22 Medicine","dataProvider","Copyrights_AND_Public Domain","open","open","Terms of Use","IEDB offers easy searching of experimental data characterizing antibody and T cell epitopes studied in humans, non-human primates, and other animal species. Epitopes involved in infectious disease, allergy, autoimmunity, and transplant are included.
The IEDB also hosts tools to assist in the prediction and analysis of B cell and T cell epitopes."
"r3d100012708","disciplinary","","https://www.landportal.org","Land Portal","1 Humanities and Social Sciences_AND_11 Humanities_AND_2 Life Sciences_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20701 Soil Sciences_AND_20708 Agricultural Economics and Sociology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_317 Geography_AND_34 Geosciences (including Geography)","serviceProvider","CC_AND_CC0_AND_Copyrights_AND_ODC","open","open","Terms and conditions of use","The Land Portal is the leading online resource for land governance issues. It collects metadata from statistical datasets relating to land, peer-reviewed articles and other research reports, national laws and policies, grey literature but also news, blogs and organization profiles."
"r3d100012713","disciplinary","","https://www.alzforum.org/","Alzforum","2 Life Sciences_AND_206 Neurosciences_AND_22 Medicine","serviceProvider","Copyrights","open","open_AND_restricted","Terms of Use","Alzforum is an independent research project to develop an online community resource to manage scientific knowledge, information, and data about Alzheimer disease (AD)."
"r3d100012715","disciplinary","","https://envipath.org/","enviPath","2 Life Sciences_AND_204 Microbiology, Virology and Immunology_AND_21 Biology_AND_22 Medicine","dataProvider","CC_AND_other","open","open","","enviPath is a database and prediction system for the microbial biotransformation of organic environmental contaminants. The database provides the possibility to store and view experimentally observed biotransformation pathways. The pathway prediction system provides different relative reasoning models to predict likely biotransformation pathways and products."
"r3d100012716","disciplinary","","http://datos.sndb.mincyt.gob.ar/","Portal de datos de Biodiversidad","2 Life Sciences_AND_202 Plant Sciences_AND_20201 Plant Systematics and Evolution_AND_20202 Plant Ecology and Ecosystem Analysis_AND_203 Zoology_AND_20301 Systematics and Morphology_AND_20303 Animal Ecology, Biodiversity and Ecosystem Research_AND_21 Biology","dataProvider_AND_serviceProvider","CC","open","open","Terms of Use","The Portal de datos de Biodiversidad is the biodiversity data portal of the National System of Biological Data (Sistema Nacional de Datos Biológicos, SNDB).  It provides georeferenced data, published data sets, and information about biodiversity collections of the SNDB."
"r3d100012721","disciplinary","","http://clipserve.clip.ubc.ca/topfind/","TopFIND","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20103 Cell Biology_AND_20104 Structural Biology_AND_20105 General Genetics_AND_20107 Bioinformatics and Theoretical Biology_AND_21 Biology","dataProvider","CC","open","open","License & Disclaimer","TopFIND is a protein-centric database for the annotation of protein termini currently in its third version. Non-canonical protein termini can be the result of multiple different biological processes, including pre-translational processes such as alternative splicing and alternative translation initiation or post-translational protein processing by proteases that cleave proteases as part of protein maturation or as a regulatory modification. Accordingly, protein termini evidence in TopFIND is inferred from other databases such as ENSEMBL transcripts, TISdb for alternative translation initiation, MEROPS for protein cleavage by proteases, and UniProt for canonical and protein isoform start sites."
"r3d100012722","disciplinary","","http://phenom.ccbr.utoronto.ca/","PhenoM","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20103 Cell Biology_AND_20105 General Genetics_AND_20107 Bioinformatics and Theoretical Biology_AND_21 Biology","dataProvider","Public Domain","open","open","Download","PhenoM (Phenomics of yeast Mutants) stores, retrieves, visualises and data mines the quantitative single-cell measurements extracted from micrographs of temperature-sensitive mutant cells."
"r3d100012723","disciplinary","","http://webapps2.ucalgary.ca/~groupii/","Database for Bacterial Group II Introns","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_202 Plant Sciences_AND_21 Biology","dataProvider","Copyrights","open","open_AND_restricted","Terms and conditions","Database for identification and cataloguing of group II introns. All bacterial introns listed are full-length and appear to be functional, based on intron RNA and IEP characteristics. The database names the full-length introns, and provides information on their boundaries, host genes, and secondary structures. In addition, the website provides tools for analysis that may be useful to researchers who encounter group II introns in DNA sequences. Intron data can be downloaded in FASTA format."
"r3d100012724","disciplinary","","http://bacmap.wishartlab.com/","BacMap","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20103 Cell Biology_AND_20105 General Genetics_AND_21 Biology","dataProvider","CC","open","open","","BacMap is a picture atlas of annotated bacterial genomes. It is an interactive visual database containing hundreds of fully labeled, zoomable, and searchable maps of bacterial genomes."
