"id","title","isOpenAccess","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","journal.title","license"
"25355513","Dr.VIS v2.0: an updated database of human disease-related viral integration sites in the era of high-throughput deep sequencing.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"32728249","Expanded encyclopaedias of DNA elements in the human and mouse genomes.","Y","Y","N","Y","Y","Nature","cc by"
"31680159","EPD in 2020: enhanced data visualization and extension to ncRNA promoters.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"28981707","The Encyclopedia of Proteome Dynamics: a big data ecosystem for (prote)omics.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"32898258","EXPath 2.0: An Updated Database for Integrating High-Throughput Gene Expression Data with Biological Pathways.","N","Y","N","Y","N","Plant & cell physiology",NA
"31740966","EnhancerAtlas 2.0: an updated resource with enhancer annotation in 586 tissue/cell types across nine species.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"23203987","Ensembl 2013.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"22067447","Ensembl Genomes: an integrative resource for genome-scale data from non-vertebrate species.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"26434508","ExoCarta: A Web-Based Compendium of Exosomal Cargo.","N","Y","N","Y","N","Journal of molecular biology",NA
"27794045","Update of the FANTOM web resource: high resolution transcriptome of diverse cell types in mammals.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"32248568","Documentation of clinically relevant genomic biomarker allele frequencies in the next-generation FINDbase worldwide database.","N","Y","N","Y","N","Human mutation",NA
"24234449","FlyBase 102--advanced approaches to interrogating FlyBase.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"27924039","FlyRNAi.org-the database of the Drosophila RNAi screening center and transgenic RNAi project: 2017 update.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"29165593","FunCoup 4: new species, data, and visualization.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"30357347","15 years of GDR: New data and functionality in the Genome Database for Rosaceae.","Y","Y","N","Y","N","Nucleic acids research",NA
"28053161","GETPrime 2.0: gene- and transcript-specific qPCR primers for 13 species including polymorphisms.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"27694206","The Global Genome Biodiversity Network (GGBN) Data Standard specification. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"33290552","The Gene Ontology resource: enriching a GOld mine.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"27794040","Genomes OnLine Database (GOLD) v.6: data updates and feature enhancements.","Y","Y","N","Y","Y","Nucleic acids research",NA
"33270898","GPCRdb in 2021: integrating GPCR sequence, structure and function.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"25428361","GRASP v2.0: an update on the Genome-Wide Repository of Associations between SNPs and phenotypes.","N","Y","N","Y","N","Nucleic acids research",NA
"24007337","GRASP [Genomic Resource Access for Stoichioproteomics]: comparative explorations of the atomic content of 12 Drosophila proteomes.","Y","Y","N","Y","N","BMC genomics","cc by"
"31608375","Progress in the study of genome size evolution in Asteraceae: analysis of the last update. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"30445619","GTRD: a database on gene transcription regulation-2019 update.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"31231515","A curated transcriptome dataset collection to investigate the blood transcriptional response to viral respiratory tract infection and vaccination.","Y","Y","N","Y","Y","F1000Research","cc by"
"33104772","The mouse Gene Expression Database (GXD): 2021 update.","Y","Y","N","N","N","Nucleic acids research","cc by"
"25414350","GenBank.","N","Y","N","Y","Y","Nucleic acids research",NA
"34314492","Enhancing the interoperability of glycan data flow between ChEBI, PubChem and GlyGen.","N","Y","N","Y","Y","Glycobiology",NA
"20931385","Gramene database: a hub for comparative plant genomics.","N","Y","N","N","N","Methods in molecular biology (Clifton, N.J.)",NA
"23245335","Full-length transcriptome-based H-InvDB throws a new light on chromosome-centric proteomics.","N","Y","N","Y","N","Journal of proteome research",NA
"29077884","HEDD: Human Enhancer Disease Database.","Y","Y","N","Y","Y","Nucleic acids research",NA
"29761469","Hymenoptera Genome Database: Using HymenopteraMine to Enhance Genomic Studies of Hymenopteran Insects.","N","Y","N","Y","N","Methods in molecular biology (Clifton, N.J.)",NA
"23245209","Gene family matters: expanding the HGNC resource.","Y","Y","N","Y","N","Human genomics","cc by"
"30364956","HMDD v3.0: a database for experimentally supported human microRNA-disease associations.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"26586801","HOCOMOCO: expansion and enhancement of the collection of transcription factor binding sites models.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"26953092","A Web Server and Mobile App for Computing Hemolytic Potency of Peptides.","Y","Y","N","Y","N","Scientific reports","cc by"
"27899581","HmtDB 2016: data update, a better performing query system and human mitochondrial DNA haplogroup predictor.","Y","Y","N","N","N","Nucleic acids research","cc by-nc"
"30152276","HYPO: A Database of Human Hypothetical Proteins.","N","Y","N","Y","N","Protein and peptide letters",NA
"26519466","Information Commons for Rice (IC4R).","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"23734660","Query enhancement through the practical application of ontology: the IEDB and OBI.","Y","Y","N","Y","Y","Journal of biomedical semantics","cc by"
"33137183","IMG/VR v3: an integrated ecological and evolutionary framework for interrogating genomes of uncultivated viruses.","N","Y","N","Y","N","Nucleic acids research",NA
"23180793","IPD--the Immuno Polymorphism Database.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"29036529","ITSoneDB: a comprehensive collection of eukaryotic ribosomal RNA Internal Transcribed Spacer 1 (ITS1) sequences.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"33206959","The IMEx coronavirus interactome: an evolving map of Coronaviridae-host molecular interactions. ","Y","Y","N","Y","Y","Database : the journal of biological databases and curation","cc by"
"26519400","KEGG Bioinformatics Resource for Plant Genomics and Metabolomics.","N","Y","N","Y","N","Methods in molecular biology (Clifton, N.J.)",NA
"33084889","KLIFS: an overhaul after the first 5 years of supporting kinase research.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"23292603","KNApSAcK-3D: a three-dimensional structure database of plant metabolites.","N","Y","N","N","N","Plant & cell physiology",NA
"23825543","LAMP: A Database Linking Antimicrobial Peptides.","Y","Y","N","Y","Y","PloS one","cc by"
"23193253","Library of Apicomplexan Metabolic Pathways: a manually curated database for metabolic pathways of apicomplexan parasites.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"30371849","LNCipedia 5: towards a reference set of human long non-coding RNAs.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"21520333","LOVD v.2.0: the next generation in gene variant databases.","N","Y","Y","Y","N","Human mutation",NA
"31599330","LSD 3.0: a comprehensive resource for the leaf senescence research community.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"33219685","Lnc2Cancer 3.0: an updated resource for experimentally supported lncRNA/circRNA cancer associations and web tools based on RNA-seq and scRNA-seq data.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"31524988","Community Curation and Expert Curation of Human Long Noncoding RNAs with LncRNAWiki and LncBook.","N","Y","N","Y","N","Current protocols in bioinformatics",NA
"33112702","LncRBase V.2: an updated resource for multispecies lncRNAs and ClinicLSNP hosting genetic variants in lncRNAs for cancer patients.","N","Y","N","Y","Y","RNA biology",NA
"30380072","LncRNA2Target v2.0: a comprehensive database for target genes of lncRNAs in human and mouse.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"30285109","LncRNADisease 2.0: an updated database of long non-coding RNA-associated diseases.","Y","Y","N","N","N","Nucleic acids research","cc by"
"26590263","Lynx: a knowledge base and an analytical workbench for integrative medicine.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"28943872","<i>In Silico</i> Screening of the Human Gut Metaproteome Identifies Th17-Promoting Peptides Encrypted in Proteins of Commensal Bacteria.","Y","Y","N","Y","Y","Frontiers in microbiology","cc by"
"29145643","The MEROPS database of proteolytic enzymes, their substrates and inhibitors in 2017 and a comparison with peptidases in the PANTHER database.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"26424083","MGDB: a comprehensive database of genes involved in melanoma. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"21904429","Mycobacteriophage genome database.","Y","Y","N","N","N","Bioinformation",NA
"24319143","MMDB and VAST+: tracking structural similarities between macromolecular complexes.","Y","Y","N","Y","Y","Nucleic acids research",NA
"28293068","A web-based microsatellite database for the Magnaporthe oryzae genome.","Y","Y","N","N","N","Bioinformation","cc by"
"33835459","MODOMICS: An Operational Guide to the Use of the RNA Modification Pathways Database.","N","Y","N","N","N","Methods in molecular biology (Clifton, N.J.)",NA
"24350770","MOPED enables discoveries through consistently processed proteomics data.","N","Y","N","Y","Y","Journal of proteome research",NA
"22102583","Mouse Phenome Database (MPD).","Y","Y","N","N","N","Nucleic acids research","cc by-nc"
"29917040","MPD: a pathogen genome and metagenome database. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"28104956","MPDB: Molecular Pathways Brain Database.","Y","Y","N","Y","Y","Bioinformation",NA
"34362451","MPDB 2.0: a large scale and integrated medicinal plant database of Bangladesh.","Y","Y","N","N","N","BMC research notes","cc by"
"26432828","MaizeGDB update: new tools, data and interface for the maize model organism database.","Y","Y","N","Y","N","Nucleic acids research",NA
"33835460","MeT-DB V2.0: Elucidating Context-Specific Functions of N6-Methyl-Adenosine Methyltranscriptome.","N","Y","N","Y","N","Methods in molecular biology (Clifton, N.J.)",NA
"33306787","MetaADEDB 2.0: a comprehensive database on adverse drug events.","N","Y","N","Y","N","Bioinformatics (Oxford, England)",NA
"29059334","The MetaCyc database of metabolic pathways and enzymes.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"29161430","MethBank 3.0: a database of DNA methylomes across a variety of species.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"33270889","MethHC 2.0: information repository of DNA methylation and gene expression in human cancer.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"33237329","MobiDB: intrinsically disordered proteins in 2021.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"29126295","MoonProt 2.0: an expansion and update of the moonlighting proteins database.","Y","Y","N","N","N","Nucleic acids research","cc by-nc"
"26516186","NCG 5.0: updates of a manually curated repository of cancer genes and associated properties from cancer mutational screenings.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"24185695","The Nucleic Acid Database: new features and capabilities.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"33021634","The Nucleome Data Bank: web-based resources to simulate and analyze the three-dimensional genome.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"22135294","NONCODE v3.0: integrative annotation of long noncoding RNAs.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"31670377","NPInter v4.0: an integrated database of ncRNA interactions.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"22139919","Nematode.net update 2011: addition of data sets and tools featuring next-generation sequencing data.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"30084000","A network map of netrin receptor UNC5B-mediated signaling.","N","Y","N","Y","N","Journal of cell communication and signaling",NA
"31691799","Norine: update of the nonribosomal peptide resource.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"28775335","NuBBE<sub>DB</sub>: an updated database to uncover chemical and biological information from Brazilian biodiversity.","Y","Y","N","Y","N","Scientific reports","cc by"
"34655133","Observed Antibody Space: A diverse database of cleaned, annotated, and translated unpaired and paired antibody sequences.","Y","Y","N","Y","N","Protein science : a publication of the Protein Society","cc by"
"33084874","OGEE v3: Online GEne Essentiality database with increased coverage of organisms and human cell lines.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"31500643","OPA1: 516 unique variants and 831 patients registered in an updated centralized Variome database.","Y","Y","N","Y","Y","Orphanet journal of rare diseases","cc by"
"34384382","OrchidBase 4.0: a database for orchid genomics and molecular biology.","Y","Y","N","Y","Y","BMC plant biology","cc by"
"28111366","Orchidstra 2.0-A Transcriptomics Resource for the Orchid Family.","N","Y","N","Y","N","Plant & cell physiology",NA
"27899580","OrthoDB v9.1: cataloging evolutionary and functional annotations for animal, fungal, plant, archaeal, bacterial and viral orthologs.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"33661371","OryzaGenome2.1: Database of Diverse Genotypes in Wild Oryza Species.","Y","Y","N","Y","N","Rice (New York, N.Y.)","cc by"
"23868073","Large-scale gene function analysis with the PANTHER classification system.","N","Y","N","Y","Y","Nature protocols",NA
"24225323","PATRIC, the bacterial bioinformatics database and analysis resource.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"32558264","Insights from 20 years of the Molecule of the Month.","Y","Y","N","Y","N","Biochemistry and molecular biology education : a bimonthly publication of the International Union of Biochemistry and Molecular Biology","cc by"
"34303324","On the border of the amyloidogenic sequences: prefix analysis of the parallel beta sheets in the PDB_Amyloid collection.","Y","Y","N","Y","Y","Journal of integrative bioinformatics","cc by"
"24163255","The pancreatic expression database: recent extensions and updates.","Y","Y","N","N","N","Nucleic acids research","cc by"
"30364952","Plant editosome database: a curated database of RNA editosome in plants.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"33305318","PED in 2021: a major update of the protein ensemble database for intrinsically disordered proteins.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"30245835","PGD: Pineapple Genomics Database.","Y","Y","N","Y","N","Horticulture research","cc by"
"27616775","PGD: a pangolin genome hub for the research community. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"27987164","Plant Genome DataBase Japan (PGDBj).","N","Y","N","Y","N","Methods in molecular biology (Clifton, N.J.)",NA
"27742820","PIECE 2.0: an update for the plant gene structure comparison and evolution database.","Y","Y","N","Y","Y","Nucleic acids research",NA
"33079992","PLncDB V2.0: a comprehensive encyclopedia of plant long noncoding RNAs.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"21063943","PRIDE and ""Database on Demand"" as valuable tools for computational proteomics.","N","Y","N","N","N","Methods in molecular biology (Clifton, N.J.)",NA
"26673716","The Pfam protein families database: towards a more sustainable future.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"34387941","PharmGKB, an Integrated Resource of Pharmacogenomic Knowledge.","N","Y","N","Y","Y","Current protocols",NA
"22564364","A SNPshot of PubMed to associate genetic variants with drugs, diseases, and adverse reactions.","N","Y","N","Y","N","Journal of biomedical informatics",NA
"27924042","PlantTFDB 4.0: toward a central hub for transcription factors and regulatory interactions in plants.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"26527721","PGSB PlantsDB: updates to the database framework for comparative plant genome research.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"23203886","MIPS PlantsDB: a database framework for comparative plant genome research.","Y","Y","Y","Y","N","Nucleic acids research","cc by-nc"
"25404129","PoSSuM v.2.0: data update and a new function for investigating ligand analogs and target proteins of small-molecule drugs.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"22140110","PubChem's BioAssay Database.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"22140215","RAC: Repository of Antibiotic resistance Cassettes.","Y","Y","N","Y","Y","Database : the journal of biological databases and curation","cc by-nc"
"27794042","The RCSB protein data bank: integrative view of protein, gene and 3D structural information.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"33104797","REDIportal: millions of novel A-to-I RNA editing events from thousands of RNAseq experiments.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"21296746","RGD: a comparative genomics platform.","Y","Y","N","Y","N","Human genomics",NA
"29040692","RMBase v2.0: deciphering the map of RNA modifications from epitranscriptome sequencing data.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"25352543","RNAcentral: an international database of ncRNA sequences.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"30335166","RPFdb v2.0: an updated database for genome-wide information of translated mRNA generated from ribosome profiling.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"30329070","RaftProt V2: understanding membrane microdomain function through lipid raft proteomes.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"31665499","ReMap 2020: a database of regulatory regions from an integrative analysis of Human and Arabidopsis DNA-binding sequencing experiments.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"31691815","The reactome pathway knowledgebase.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"24259432","RefSeq: an update on mammalian reference sequences.","Y","Y","Y","Y","Y","Nucleic acids research",NA
"33237313","RepeatsDB in 2021: improved data and extended classification for protein tandem repeat structures.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"29112718","Rfam 13.0: shifting to a genome-centric resource for non-coding RNA families.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"30272209","Updates in Rhea: SPARQLing biochemical reaction data.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"29092055","SABIO-RK: an updated resource for manually curated biochemical reaction kinetics.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"31724711","The SCOP database in 2020: expanded classification of representative family and superfamily domains of known protein structures.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"24304899","SCOPe: Structural Classification of Proteins--extended, integrating SCOP and ASTRAL data and classification of new structures.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"24293654","The SEED and the Rapid Annotation of microbial genomes using Subsystems Technology (RAST).","Y","Y","N","Y","N","Nucleic acids research","cc by"
"22110037","Saccharomyces Genome Database: the genomics resource of budding yeast.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"23730305","The systems genetics resource: a web application to mine global data for complex disease traits.","Y","Y","N","Y","Y","Frontiers in genetics","cc by"
"24364888","SGR: an online genomic resource for the woodland strawberry.","Y","Y","N","N","N","BMC plant biology","cc by"
"30020414","SKEMPI 2.0: an updated benchmark of changes in protein-protein binding energy, kinetics and thermodynamics upon mutation.","Y","Y","N","Y","N","Bioinformatics (Oxford, England)","cc by"
"29040681","20 years of the SMART protein domain annotation resource.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"34648133","SMART v1.0: A Database for Small Molecules with Functional Implications in Plants.","N","Y","N","N","N","Interdisciplinary sciences, computational life sciences",NA
"23331499","SignaLink 2 - a signaling pathway resource with multi-layered regulatory networks.","Y","Y","N","Y","Y","BMC systems biology","cc by"
"34536568","SmProt: A Reliable Repository with Comprehensive Annotation of Small Proteins Identified from Ribosome Profiling.","Y","Y","N","Y","N","Genomics, proteomics & bioinformatics","cc by-nc-nd"
"34344425","SorGSD: updating and expanding the sorghum genome science database with new contents and tools.","Y","Y","N","Y","N","Biotechnology for biofuels","cc by"
"33051671","StreptomeDB 3.0: an updated compendium of streptomycetes natural products.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"33849445","TANTIGEN 2.0: a knowledge base of tumor T cell antigens and epitopes.","Y","Y","N","Y","N","BMC bioinformatics","cc by"
"31665425","TFBSshape: an expanded motif database for DNA shape features of transcription factor binding sites.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"26719120","TOMATOMA Update: Phenotypic and Metabolite Information in the Micro-Tom Mutant Resource.","N","Y","N","Y","N","Plant & cell physiology",NA
"26989145","An integrative data analysis platform for gene set analysis and knowledge discovery in a data warehouse framework. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"27987169","Using TropGeneDB: A Database Containing Data on Molecular Markers, QTLs, Maps, Genotypes, and Phenotypes for Tropical Crops.","N","Y","N","N","N","Methods in molecular biology (Clifton, N.J.)",NA
"33693667","UbiNet 2.0: a verified, classified, annotated and updated database of E3 ubiquitin ligase-substrate interactions. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"28150237","Navigating the Glycome Space and Connecting the Glycoproteome.","N","Y","N","Y","N","Methods in molecular biology (Clifton, N.J.)",NA
"27899622","UniProt: the universal protein knowledgebase.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"33724838","MaCPepDB: A Database to Quickly Access All Tryptic Peptides of the UniProtKB.","N","Y","N","Y","N","Journal of proteome research",NA
"21447597","UniProt Knowledgebase: a hub of integrated protein data.","Y","Y","Y","Y","Y","Database : the journal of biological databases and curation","cc by-nc"
"32016318","Variation benchmark datasets: update, criteria, quality and applications. ","Y","Y","N","Y","Y","Database : the journal of biological databases and curation","cc by"
"31161214","WDSPdb: an updated resource for WD40 proteins.","Y","Y","N","Y","N","Bioinformatics (Oxford, England)","cc by-nc"
"31642470","WormBase: a modern Model Organism Information Resource.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"23074187","ZFIN, the Zebrafish Model Organism Database: increased support for mutants and transgenics.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"30419167","ZINClick v.18: Expanding Chemical Space of 1,2,3-Triazoles.","N","Y","N","Y","N","Journal of chemical information and modeling",NA
"34529321","The evolution of the antimicrobial peptide database over 18 years: Milestones and new features.","N","Y","N","N","N","Protein science : a publication of the Protein Society",NA
"30689843","ccPDB 2.0: an updated version of datasets created and compiled from Protein Data Bank. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"33261662","dbNSFP v4: a comprehensive database of transcript-specific functional predictions and annotations for human nonsynonymous and splice-site SNVs.","Y","Y","N","Y","N","Genome medicine","cc by"
"32472030","dbPSP 2.0, an updated database of protein phosphorylation sites in prokaryotes.","Y","Y","N","Y","Y","Scientific data","cc by"
"24356117","Caveat emptor: single nucleotide polymorphism reporting in pharmacogenomics.","N","Y","N","Y","N","Pharmacology",NA
"27402678","TMC-SNPdb: an Indian germline variant database derived from whole exome sequences. ","Y","Y","N","Y","Y","Database : the journal of biological databases and curation","cc by"
"33175131","deepBase v3.0: expression atlas and interactive analysis of ncRNAs from thousands of deep-sequencing data.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"29077939","lncRNASNP2: an updated database of functional SNPs and mutations in human and mouse lncRNAs.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"30423142","miRBase: from microRNA sequences to function.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"31647101","miRTarBase 2020: updates to the experimentally validated microRNA-target interaction database.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"30963485","miRandb: A Metadatabase of Online Resources of miRNA and miRNA Targets.","N","Y","N","N","N","Methods in molecular biology (Clifton, N.J.)",NA
"29036351","miRandola 2017: a curated knowledge base of non-invasive biomarkers.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"25425035","microPIR2: a comprehensive database for human-mouse comparative study of microRNA-promoter interactions.","Y","Y","N","Y","Y","Database : the journal of biological databases and curation","cc by"
"26141515","mirEX 2.0 - an integrated environment for expression profiling of plant microRNAs.","Y","Y","N","Y","Y","BMC plant biology","cc by"
"25754864","mycoCLAP, the database for characterized lignocellulose-active proteins of fungal origin: resource and text mining curation support. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"34965192","piRNAQuest V.2: an updated resource for searching through the piRNAome of multiple species.","Y","Y","N","Y","N","RNA biology","cc by"
"29140525","rSNPBase 3.0: an updated database of SNP-related regulatory elements, element-gene pairs and SNP-based gene regulatory networks.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"29533231","Worldwide Protein Data Bank validation information: usage and trends.","Y","Y","N","Y","Y","Acta crystallographica. Section D, Structural biology","cc by"
"32162267","AAgAtlas 1.0: A Database of Human Autoantigens Extracted from Biomedical Literature.","N","Y","N","N","N","Methods in molecular biology (Clifton, N.J.)",NA
"30395294","The antiSMASH database version 2: a comprehensive resource on secondary metabolite biosynthetic gene clusters.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"31707700","Progress in Allosteric Database.","N","Y","N","N","N","Advances in experimental medicine and biology",NA
"24194595","The Aspergillus Genome Database: multispecies curation and incorporation of RNA-Seq data to improve structural gene annotations.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"24334350","ATTED-II in 2014: evaluation of gene coexpression in agriculturally important plants.","Y","Y","N","Y","N","Plant & cell physiology","cc by"
"26779400","AURA 2: Empowering discovery of post-transcriptional networks.","Y","Y","N","Y","N","Translation (Austin, Tex.)","cc by-nc"
"26424852","BacDive--The Bacterial Diversity Metadatabase in 2016.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"30715167","The global dissemination of bacterial infections necessitates the study of reverse genomic epidemiology.","N","Y","N","Y","N","Briefings in bioinformatics",NA
"31701150","BioModels-15 years of sharing computational models in life science.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"25378310","BRENDA in 2015: exciting developments in its 25th year of existence.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"30407596","Cancer3D 2.0: interactive analysis of 3D patterns of cancer mutations in cancer subsets.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"30945201","CANTATAdb 2.0: Expanding the Collection of Plant Long Noncoding RNAs.","N","Y","N","Y","N","Methods in molecular biology (Clifton, N.J.)",NA
"24270786","The carbohydrate-active enzymes database (CAZy) in 2013.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"25414356","CDD: NCBI's conserved domain database.","N","Y","N","Y","Y","Nucleic acids research",NA
"26467479","ChEBI in 2016: Improved services and an expanding collection of metabolites.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"29564831","ChromothripsisDB: A Curated Database for the Documentation, Visualization, and Mining of Chromothripsis Data.","N","Y","N","Y","N","Methods in molecular biology (Clifton, N.J.)",NA
"30172046","CIRCpedia v2: An Updated Database for Comprehensive Circular RNA Annotation and Expression Comparison.","Y","Y","N","Y","N","Genomics, proteomics & bioinformatics","cc by"
"29165669","ClinVar: improving access to variant interpretations and supporting evidence.","Y","Y","Y","Y","N","Nucleic acids research",NA
"27727438","COSMIC: High-Resolution Cancer Genetics Using the Catalogue of Somatic Mutations in Cancer.","N","Y","N","Y","N","Current protocols in human genetics",NA
"25392420","COXPRESdb in 2015: coexpression database for animal species by DNA-microarray and RNAseq-based expression data with multiple quality assessment systems.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"31432427","Essential Features and Use Cases of the Cerebrospinal Fluid Proteome Resource (CSF-PR).","N","Y","N","Y","N","Methods in molecular biology (Clifton, N.J.)",NA
"26578568","dbPTM 2016: 10-year anniversary of a resource for post-translational modification of proteins.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"25399423","dbSNO 2.0: a resource for exploring structural environment, functional and disease association and regulatory network of protein S-nitrosylation.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"24150940","DECIPHER: database for the interpretation of phenotype-linked plausibly pathogenic sequence and copy-number variation.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"23494302","One stop shop for everything Dictyostelium: dictyBase and the Dicty Stock Center in 2012.","N","Y","N","Y","Y","Methods in molecular biology (Clifton, N.J.)",NA
"27899673","DiseaseMeth version 2.0: a major expansion and update of the human disease methylation database.","Y","Y","N","N","N","Nucleic acids research","cc by-nc"
"27924018","DisGeNET: a comprehensive platform integrating information on human disease-associated genes and variants.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"26827237","DOMMINO 2.0: integrating structurally resolved protein-, RNA-, and DNA-mediated macromolecular interactions. ","Y","Y","N","Y","Y","Database : the journal of biological databases and curation","cc by"
"26635391","DriverDBv2: a database for human cancer driver gene research.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"33151287","DrugCentral 2021 supports drug discovery and repositioning.","Y","Y","Y","Y","N","Nucleic acids research","cc by"
"26481353","ECMDB 2.0: A richer resource for understanding the biochemistry of E. coli.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"24297252","eggNOG v4.0: nested orthology inference across 3686 organisms.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"24214962","The eukaryotic linear motif resource ELM: 10 years and counting.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"23203883","Facing growth in the European Nucleotide Archive.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
