ID,extracted_url,best_common,best_common_prob,best_full,best_full_prob,best_name,best_name_prob,article_count,publication_date
28759605,http://crdd.osdd.net/raghava/thpdb,THPdb,0.998677254,,0,THPdb,0.998677254,1,2017-07-31
33258964,http://thairicestarch.kku.ac.th,ThRSDB,0.989187896,Thai Rice Starch Database,0.958283556,ThRSDB,0.989187896,1,2020-12-01
23515433,http://tiara.gmi.ac.kr,TIARA,0.992577295,Total Integrated Archive of short-Read and Array,0.969094998,TIARA,0.992577295,1,2013-03-20
24675620,http://www.chengfeng.info/tibs_database.html,TIBS,0.980226338,Transcriptome of Irritable Bowel Syndrome,0.862030645,TIBS,0.980226338,1,2014-03-24
34244719,http://www.ieom-tm.com/tidb,TIDB,0.992214262,Trained Immunity DataBase,0.935802007,TIDB,0.992214262,1,2021-07-01
33729437,http://isomir.ccr.cancer.gov,TIE,0.982593015,Tumor IsomiR Encyclopedia,0.978378109,TIE,0.982593015,1,2021-03-17
23197656,"http://www.jcvi.org/tigrfams, http://www.jcvi.org/genome-properties",TIGRFAMs,0.994315922,,0,TIGRFAMs,0.994315922,1,2012-11-28
23766369,http://www-cryst.bioc.cam.ac.uk/timbal,TIMBAL,0.996844351,,0,TIMBAL,0.996844351,1,2013-06-13
28387841,http://www.timetree.org,TimeTree,0.989791155,,0,TimeTree,0.989791155,1,2017-07-01
21495663,http://mmg.rcsi.ie:8080/tin,TIN,0.984829128,,0,TIN,0.984829128,1,2011-04-15
24930145,http://cwtung.kmu.edu.tw/tipdb,TIPdb,0.994740725,,0,TIPdb,0.994740725,1,2014-06-13
23698860,http://biocomputing.it/tips,TiPs,0.989953816,,0,TiPs,0.989953816,1,2013-05-21
33179754,http://tisch.comp-genomics.org,TISCH,0.996230185,Tumor Immune Single Cell Hub,0.991766587,TISCH,0.996230185,1,2021-01-01
24203712,http://tisdb.human.cornell.edu,TISdb,0.993791044,,0,TISdb,0.993791044,1,2013-11-06
29036590,http://zhaobioinfo.org/TissGDB,TissGDB,0.99716121,Tissue specific Gene DataBase in cancer,0.886347724,TissGDB,0.99716121,1,2018-01-01
31982380,http://hive.biochemistry.gwu.edu/review/tissue_codon,TissueCoCoPUTs,0.951715197,,0,TissueCoCoPUTs,0.951715197,1,2020-01-23
"23193266, 27899616",http://netbio.bgu.ac.il/tissuenet,TissueNet,0.973481178,,0,TissueNet,0.973481178,2,2016-11-29
29617745,http://tissues.jensenlab.org,TISSUES,0.994719326,,0,TISSUES,0.994719326,1,2018-01-01
32696292,http://tlpdb.cftri.com,TLPdb,0.996521711,,0,TLPdb,0.996521711,1,2020-08-01
31490686,http://dna.engr.latech.edu,TMB,0.958310604,,0,TMB,0.958310604,1,2019-09-24
21177659,http://bio-cluster.iis.sinica.edu.tw/TMPad,TMPad,0.989770174,TransMembrane Protein Helix-Packing Database,0.981935009,TMPad,0.989770174,1,2011-01-01
28365741,http://www.dsimb.inserm.fr/TMPL,TMPL,0.995930076,,0,TMPL,0.995930076,1,2017-01-01
25932650,http://bioinfo.hrbmu.edu.cn/TMREC,TMREC,0.997089624,,0,TMREC,0.997089624,1,2015-05-01
25378311,http://bioinformatics.sandia.gov/tmrna,tmRNA Website,0.91520524,,0,tmRNA Website,0.91520524,1,2014-11-05
33655207,http://lmc.uab.es/tmsnp,TMSNP,0.996496975,,0,TMSNP,0.996496975,1,2021-02-23
34517763,"http://tncentral.proteininformationresource.org/, http://tncentral.ncc.unesp.br",TnCentral,0.997506559,,0,TnCentral,0.997506559,1,2021-09-14
32265943,http://astrobiology.botany.wisc.edu/astrobotany-toast,TOAST,0.984416008,Test Of Arabidopsis Space Transcriptome,0.949631318,TOAST,0.984416008,1,2020-03-04
33969254,http://metabolites.in/tomato-fruits,TOMATOMET,0.975067317,,0,TOMATOMET,0.975067317,1,2021-04-29
28111364,http://bioinf.mind.meiji.ac.jp/tomatomics,TOMATOMICS,0.993693531,,0,TOMATOMICS,0.993693531,1,2017-01-01
25392424,http://topdb.enzim.ttk.mta.hu,TOPDB,0.997721473,Topology Data Bank of Transmembrane Proteins,0.98918283,TOPDB,0.997721473,1,2014-11-11
27153630,http://topdom.enzim.hu,TOPDOM,0.992206335,,0,TOPDOM,0.992206335,1,2016-04-12
25332401,http://clipserve.clip.ubc.ca/topfind,TopFIND,0.99184984,,0,TopFIND,0.99184984,1,2014-10-20
29432422,http://crdd.osdd.net/raghava/topicalpdb,TopicalPdb,0.998002231,,0,TopicalPdb,0.998002231,1,2018-02-12
34522848,http://toppcell.cchmc.org,ToppCell,0.97753334,,0,ToppCell,0.97753334,1,2021-09-10
23093603,http://iomics.ugent.be/toppr,TOPPR,0.997798244,The Online Protein Processing Resource,0.95862323,TOPPR,0.997798244,1,2012-10-23
33360695,http://www.rxnfinder.org/toxindb,ToxinDB,0.996215522,,0,ToxinDB,0.996215522,1,2020-12-11
29385404,http://toxsign.genouest.org,TOXsIgN,0.996063232,,0,TOXsIgN,0.996063232,1,2018-06-01
21546359,http://tparvadb.ilri.cgiar.org,TparvaDB,0.998618424,,0,TparvaDB,0.998618424,1,2011-05-04
30913342,http://tpia.teaplant.org,TPIA,0.981803596,Tea Plant Information Archive,0.938457757,TPIA,0.981803596,1,2019-04-11
23547943,http://tracerdatabase.embl.de,TRACER,0.993061364,,0,TRACER,0.993061364,1,2013-04-02
34407614,http://tapdata.org.cn,TAP,0.955015858,Tracking Air Pollution in China,0.963049769,Tracking Air Pollution in China,0.963049769,1,2021-08-18
30165582,http://cbdm-01.zdv.uni-mainz.de,Traitpedia,0.997839808,,0,Traitpedia,0.997839808,1,2019-03-01
33074314,http://www.biosino.org/transcirc,TransCirc,0.997567892,,0,TransCirc,0.997567892,1,2021-01-01
22292669,http://tagc.univ-mrs.fr/tbrowser,TranscriptomeBrowser,0.988476872,,0,TranscriptomeBrowser,0.988476872,1,2012-01-31
22786849,http://www.nursa.org/transcriptomine,Transcriptomine,0.981516123,,0,Transcriptomine,0.981516123,1,2012-07-10
24334957,http://bioinformatics.charite.de/transformer,Transformer,0.906411409,,0,Transformer,0.906411409,1,2013-12-10
32277449,http://wwwmgs.bionet.nsc.ru/mgs/dbases/tgp/home.html,TGP,0.893220305,TransGene Promoters,0.957293236,TransGene Promoters,0.957293236,1,2020-01-01
29106630,http://www.translatomedb.net,TranslatomeDB,0.996909559,,0,TranslatomeDB,0.996909559,1,2018-01-01
30380112,"http://translocatome.linkgroup.hu, http://comppi.linkgroup.hu",Translocatome,0.997318149,,0,Translocatome,0.997318149,1,2019-01-01
30371815,http://www.cuilab.cn/transmir,TransmiR,0.97742933,,0,TransmiR,0.97742933,1,2019-01-01
31831861,http://plantomics.mind.meiji.ac.jp/nashi,TRANSNAP,0.997132599,,0,TRANSNAP,0.997132599,1,2019-12-12
27899676,http://www.membranetransport.org/transportDB2,TransportDB,0.979824901,,0,TransportDB,0.979824901,1,2016-11-28
30184150,http://www.licpathway.net/TRCirc,TRCirc,0.998382151,,0,TRCirc,0.998382151,1,2019-11-01
30119164,http://www.trials-network.org/treasure,TReasure,0.990983844,,0,TReasure,0.990983844,1,2018-08-16
24194607,http://www.treefam.org,TreeFam,0.990964532,,0,TreeFam,0.990964532,1,2013-11-04
25413576,http://www.treeshrewdb.org,TreeshrewDB,0.991575599,Tree shrew database,0.932710469,TreeshrewDB,0.991575599,1,2014-11-21
23284086,http://treetfdb.bmep.riken.jp/index.pl,TreeTFDB,0.998396933,,0,TreeTFDB,0.998396933,1,2013-01-02
32976578,http://shiny.imbei.uni-mainz.de:3838/trend-db,TREND-DB,0.993754983,,0,TREND-DB,0.993754983,1,2021-01-01
29145635,http://combio.pl/trex)-the,tRex,0.994673848,,0,tRex,0.994673848,1,2018-01-01
25392422,http://genome.bioch.virginia.edu/trfdb,tRFdb,0.998105168,,0,tRFdb,0.998105168,1,2014-11-11
33035346,http://trftarget.net,tRFtarget,0.997647464,,0,tRFtarget,0.997647464,1,2021-01-01
31432762,"http://hanlab.uth.edu/tRic/, http://bioinfo.life.hust.edu.cn/tRic",tRic,0.994563282,,0,tRic,0.994563282,1,2019-08-25
29045755,http://bioinformatics.psb.ugent.be/triforc,TriForC,0.973249376,,0,TriForC,0.973249376,1,2018-01-01
23071747,http://www.trpchannel.org,TRIP,0.917790532,TRansient receptor potential,0.710879376,TRIP,0.917790532,1,2012-10-11
25187689,http://www.gbpuat-cbsh.ac.in/departments/bi/database/tripath,TRIPATH,0.990485728,of,0.707948923,TRIPATH,0.990485728,1,2014-07-22
32047897,http://bio.licpathway.net/TRlnc,TRlnc,0.99749732,for human regulatory information of lncRNAs,0.931201637,TRlnc,0.99749732,1,2021-03-01
24822057,http://trna.ie.niigata-u.ac.jp,tRNADB-CE,0.994249242,,0,tRNADB-CE,0.994249242,1,2014-05-01
25025376,http://bioinf.hutton.ac.uk/tropiTree,tropiTree,0.987223446,,0,tropiTree,0.987223446,1,2014-07-15
26066708,http://www.grnpedia.org/trrust,TRRUST,0.997621059,regulatory relationships,0.536692739,TRRUST,0.997621059,1,2015-06-12
25300491,http://www.metexplore.fr/trypanocyc,TrypanoCyc,0.996331513,,0,TrypanoCyc,0.996331513,1,2014-10-09
32380213,http://trypindb.biomedinformri.com,TrypInDB,0.996800661,,0,TrypInDB,0.996800661,1,2020-05-05
28158179,http://trypsNetDB.org,TrypsNetDB,0.998068571,,0,TrypsNetDB,0.998068571,1,2017-02-03
27543790,http://gb.whu.edu.cn/TSCD,TSCD,0.990743339,Tissue-Specific CircRNA Database,0.976619937,TSCD,0.990743339,1,2017-11-01
21253872,http://tsdb.cbi.pku.edu.cn,TSdb,0.996435046,,0,TSdb,0.996435046,1,2011-01-21
31680168,http://bioinfo.uth.edu/TSEADB,TSEA-DB,0.995504111,Tissue-Specific Enrichment Analysis DataBase,0.810658699,TSEA-DB,0.995504111,1,2020-01-01
"23066107, 26590405",http://bioinfo.mc.vanderbilt.edu/TSGene,TSGene,0.985564858,Tumor Suppressor Gene database,0.982487644,TSGene,0.985564858,2,2015-11-20
24889152,http://bioeng.swjtu.edu.cn/TSmiR,TSmiR,0.990324497,,0,TSmiR,0.990324497,1,2014-06-03
30223042,http://biopharm.zju.edu.cn/tsnadb,TSNAdb,0.982816732,tumor-specific neoantigen database,0.929707067,TSNAdb,0.982816732,1,2018-08-01
33068436,http://www.tsrbase.org,tsRBase,0.994211316,,0,tsRBase,0.994211316,1,2021-01-01
27924015,http://tstmp.enzim.ttk.mta.hu,TSTMP,0.996672034,,0,TSTMP,0.996672034,1,2016-10-18
32512488,http://vit.ac.in/ttrmdb,TTRMDB,0.990589499,Transthyretin mutant database,0.962966555,TTRMDB,0.990589499,1,2020-05-25
25324314,http://ttsmi.bii.a-star.edu.sg,TTSMI,0.997173548,TTS Mapping and,0.7016765,TTSMI,0.997173548,1,2014-10-16
24816183,http://tuberq.proteinq.com.ar,TuberQ,0.99642241,,0,TuberQ,0.99642241,1,2014-05-08
23594715,http://www.ncrnalab.com/TUMIR,TUMIR,0.997981846,,0,TUMIR,0.997981846,1,2013-04-17
22523575,http://crdd.osdd.net/raghava/tumorhope,TumorHoPe,0.990183711,,0,TumorHoPe,0.990183711,1,2012-04-16
33993461,http://i.uestc.edu.cn/tupdb,TUPDB,0.994650185,Target-Unrelated Peptide Data Bank,0.885041343,TUPDB,0.994650185,1,2021-05-16
31931895,http://twinsmxofficial.unam.mx,TwinsMX,0.978481114,,0,TwinsMX,0.978481114,1,2019-12-01
25935546,http://www.e-bioinformatics.net/ucare,u-CARE,0.98301971,Comprehensive Antibiotic resistance Repository of Escherichia coli,0.747757421,u-CARE,0.98301971,1,2015-05-02
30601939,http://ubihub.thesgc.org,UbiHub,0.998238921,,0,UbiHub,0.998238921,1,2019-08-01
26199991,http://seiwertlab.uchicago.edu/UCDB,UCDB,0.994101167,Ulcerative Colitis Database,0.981074442,UCDB,0.994101167,1,2015-08-01
22881376,http://grenada.lumc.nl/LOVD2/UCL-Heart/home.php?select_db=LDLR,UCL LDLR,0.977101341,lipoprotein receptor gene familial hypercholesterolemia variant database,0.635834286,UCL LDLR,0.977101341,1,2012-09-01
23193254,http://ccg.vital-it.ch/UCNEbase,UCNEbase,0.997873008,,0,UCNEbase,0.997873008,1,2012-11-27
22080555,http://archaea.ucsc.edu,arCOG,0.772361755,UCSC Archaeal Genome Browser,0.798626341,UCSC Archaeal Genome Browser,0.798626341,1,2011-11-12
26590254,http://mammoth.bcm.tmc.edu/uet,UET,0.958269477,,0,UET,0.958269477,1,2015-11-20
32548865,http://www.immunologicaltoolbox.co.uk,UK Immunological Toolbox,0.771031559,,0,UK Immunological Toolbox,0.771031559,1,2020-07-29
24599579,http://www.umd.be/APC,UMD-APC,0.840977097,,0,UMD-APC,0.840977097,1,2014-04-07
32454857,http://jafarilab.com/unaprod,UNaProd,0.996470153,,0,UNaProd,0.996470153,1,2020-05-13
27813701,http://barley.gambrinus.ueb.cas.cz,UNcleProt,0.993122756,Universal Nuclear Protein database of barley,0.863325749,UNcleProt,0.993122756,1,2016-11-04
21398669,http://www.unicarb-db.org,UniCarb,0.640729487,,0,UniCarb,0.640729487,1,2011-03-12
"22218860, 24214987",http://www.unihi.org,UniHI,0.993736625,Unified Human Interactome,0.957470024,UniHI,0.993736625,2,2013-11-08
33174598,http://www.unilectin.eu,UniLectin,0.981569886,,0,UniLectin,0.981569886,1,2021-01-01
30239928,http://www.unilectin.eu/unilectin3D,UniLectin3D,0.978693748,,0,UniLectin3D,0.978693748,1,2019-01-01
22102589,http://www.unipathway.org,UniPathway,0.997355998,,0,UniPathway,0.997355998,1,2011-11-18
25378322,http://uniprobe.org,UniPROBE,0.997834285,Universal PBM Resource for Oligonucleotide Binding Evaluation,0.908042654,UniPROBE,0.997834285,1,2014-11-05
30371820,http://unite.ut.ee,UNITE,0.997397006,,0,UNITE,0.997397006,1,2019-01-01
23314752,http://univio.psc.riken.jp,UniVIO,0.993773353,Uniformed Viewer for Integrated Omics,0.9183596,UniVIO,0.993773353,1,2013-01-10
24163100,http://cbdm.mdc-berlin.de/tools/uorfdb,uORFdb,0.997731447,,0,uORFdb,0.997731447,1,2013-10-24
32168374,http://uorflight.whu.edu.cn,uORFlight,0.997313261,,0,uORFlight,0.997313261,1,2020-01-01
21876203,http://122.70.220.102/biomarker,UPB,0.950364868,Urinary Protein Biomarker,0.927442985,UPB,0.950364868,1,2011-08-29
24843289,http://www.gbif.es:8080/ipt/resource.do?r=germoplasma-urjc,URJC GB,0.922845423,,0,URJC GB,0.922845423,1,2014-03-25
27242032,http://server3.lpm.org.ru/urs,URSDB,0.997525334,Universe of RNA Structures DataBase,0.987289786,URSDB,0.997525334,1,2016-05-30
23172288,http://uucd.biocuckoo.org,UUCD,0.997053325,,0,UUCD,0.997053325,1,2012-11-20
30614601,"http://databases.lovd.nl/shared/genes, http://www.uvogene.com",UVEOGENE,0.992076588,,0,UVEOGENE,0.992076588,1,2019-01-16
31021279,http://biokb.ncpsb.org/UVGD,UVGD,0.993201971,,0,UVGD,0.993201971,1,2019-05-13
25361969,http://bmi-tokai.jp/VaDE,VaDE,0.989877224,,0,VaDE,0.989877224,1,2014-10-31
25392418,http://ncbr.muni.cz/ValidatorDB,ValidatorDB,0.997314692,,0,ValidatorDB,0.997314692,1,2014-11-11
23093589,http://validness.ym.edu.tw,ValidNESs,0.977603436,,0,ValidNESs,0.977603436,1,2012-10-22
31263870,http://ncbr.muni.cz/ValTrendsDB,ValTrendsDB,0.964570105,,0,ValTrendsDB,0.964570105,1,2019-12-01
33095866,http://www.licpathway.net/VARAdb,VARAdb,0.997256637,comprehensive variation annotation database for human,0.841432224,VARAdb,0.997256637,1,2021-01-01
29112736,http://varcards.biols.ac.cn,VarCards,0.997416556,,0,VarCards,0.997416556,1,2018-01-01
31705629,http://varicarta.msl.ubc.ca,VariCarta,0.995876968,,0,VariCarta,0.995876968,1,2019-11-09
24198712,http://data.canadensys.net/vascan,VASCAN,0.996923745,Database of Vascular Plants of Canada,0.964604948,VASCAN,0.996923745,1,2013-07-24
27053566,http://www.violinet.org/vaxar,Vaxar,0.983407974,,0,Vaxar,0.983407974,1,2016-04-01
30887928,http://www.ddg-pharmfac.net/vaxi,VaxiJen,0.989937842,,0,VaxiJen,0.989937842,1,2019-01-01
30465539,"http://bigd.big.ac.cn/vcg/, http://bigd.big.ac.cn/gvm",VCGDB,0.950244635,Virtual Chinese Genome Database,0.920584655,VCGDB,0.950244635,1,2018-11-01
31588507,http://vdjdb.cdr3.net,VDJdb,0.996914685,,0,VDJdb,0.996914685,1,2020-01-01
"22135296, 25510499",http://www.vectorbase.org,VectorBase,0.996112347,,0,VectorBase,0.996112347,2,2014-12-15
27634949,http://verdant.iplantcollaborative.org/plastidDB,Verdant,0.98544848,,0,Verdant,0.98544848,1,2016-09-14
28365718,http://genomics.cicbiogune.es/VerSeDa/index.php,VerSeDa,0.998133659,vertebrate secretome database,0.940622234,VerSeDa,0.998133659,1,2017-01-01
21245417,http://www.verygene.com,VeryGene,0.988496959,,0,VeryGene,0.988496959,1,2011-01-18
30395310,http://www.microvesicles.org,Vesiclepedia,0.996926308,,0,Vesiclepedia,0.996926308,1,2019-01-01
27242836,http://vespucci.colombos.fmach.it,VESPUCCI,0.992614388,Vitis Expression Studies Platform Using COLOMBOS Compendia Instances,0.96687065,VESPUCCI,0.992614388,1,2016-05-10
26581408,http://vetbiobase.igbb.msstate.edu,VetBioBase,0.985843897,,0,VetBioBase,0.985843897,1,2015-11-18
31837751,"http://vetcot.org/index.php/home/identification-and-verification-process/, http://vetcot.org/index.php/home/registry-use-materials",VetCOT,0.961757398,Trauma Registry,0.660841862,VetCOT,0.961757398,1,2019-09-25
"22067448, 26578559",http://www.mgc.ac.cn/VFs,VFDB,0.998255268,virulence factor database,0.889513955,VFDB,0.998255268,2,2015-11-17
27511743,http://vhldb.bio.unipd.it,VHLdb,0.995007813,,0,VHLdb,0.995007813,1,2016-08-11
22160653,http://dna.korea.ac.kr/vhot,vHoT,0.990057766,viral microRNA host target,0.892197204,vHoT,0.990057766,1,2011-12-08
30371824,http://vibrism.neuroinf.jp,ViBrism,0.936161578,,0,ViBrism,0.936161578,1,2019-01-01
30365026,http://www.phidias.us/victors,Victors,0.988581896,,0,Victors,0.988581896,1,2019-01-01
30407009,http://vietherb.com.vn,VIETHERB,0.988221526,,0,VIETHERB,0.988221526,1,2018-12-03
26644460,http://viggs.dna.affrc.go.jp,VigGS,0.995423436,Vigna Genome Server,0.905400942,VigGS,0.995423436,1,2015-12-07
"23568467, 24259431",http://www.violinet.org,VIOLIN,0.977441937,Vaccine Investigation and,0.620449245,VIOLIN,0.977441937,2,2013-11-19
22735743,http://vipdb.cgu.edu.tw,VIP DB,0.981878147,Protein domain DataBase,0.806038454,VIP DB,0.981878147,1,2012-06-24
31283070,http://genomeinterpretation.org/vipdb,VIPdb,0.984589517,genetic Variant Impact Predictor Database,0.94663018,VIPdb,0.984589517,1,2019-08-17
"30265627, 33313778",http://viperdb.scripps.edu,VIPERdb,0.994908571,Particle ExploreR data base,0.844930937,VIPERdb,0.994908571,2,2021-01-01
30593617,http://www.viprbrc.org/brc/home.spg?decorator=flavi_hcv,ViPR,0.996145308,Virus Pathogen Resource,0.91619873,ViPR,0.996145308,1,2019-01-01
33594411,"http://viralhostrangedb.pasteur.cloud, http://gitlab.pasteur.fr/hub/viralhostrangedb",ViralHostRangeDB,0.884413302,Viral Host Range database,0.955648327,Viral Host Range database,0.955648327,1,2021-02-17
34601118,http://jsjds.hzau.edu.cn/MBPC/ViPGD/index.php/home/index,,0,Viral Putative G-quadruplex,0.673970756,Viral Putative G-quadruplex,0.673970756,1,2021-09-30
25274736,http://www.rna-society.org/virbase,ViRBase,0.998200536,,0,ViRBase,0.998200536,1,2014-10-01
32509450,http://www.vitiligoinfores.com,VIRdb,0.994836926,Vitiligo Information Resource,0.84693079,VIRdb,0.994836926,1,2020-05-21
25392406,http://virhostnet.prabi.fr,VirHostNet,0.99125731,,0,VirHostNet,0.99125731,1,2014-11-11
23219434,http://www.violinet.org/virmugendb,VirmugenDB,0.994162917,,0,VirmugenDB,0.994162917,1,2012-12-06
23734609,http://vammpire.pharmchem.uni-frankfurt.de,VAMMPIRE,0.947511351,Virtually Aligned Matched Molecular Pairs Including Receptor Environment,0.959377536,Virtually Aligned Matched Molecular Pairs Including Receptor Environment,0.959377536,1,2013-06-18
24304891,http://www.ncbi.nlm.nih.gov/genomes/VirusVariation,Virus Variation,0.927988728,Variation Resource,0.64340649,Virus Variation,0.927988728,1,2013-12-04
32349124,http://www.computationalbiology.cn/ViruscircBase/home.html,VirusCircBase,0.996753037,,0,VirusCircBase,0.996753037,1,2021-03-01
29308007,http://yaulab.math.tsinghua.edu.cn/VirusDB,VirusDB,0.994696617,,0,VirusDB,0.994696617,1,2017-12-17
28025349,http://www.virusite.org,viruSITE,0.993772805,,0,viruSITE,0.993772805,1,2016-12-26
25217587,http://virusmentha.uniroma2.it,VirusMentha,0.996016741,,0,VirusMentha,0.996016741,1,2014-09-12
33811468,http://virusms.erc.monash.edu,virusMS,0.953528702,,0,virusMS,0.953528702,1,2021-04-14
33045721,"http://gmql.eu/virusurf/, http://gmql.eu/virusurf_gisaid",ViruSurf,0.998281777,,0,ViruSurf,0.998281777,1,2021-01-01
33367605,http://virxicon.cs.put.poznan.pl,Virxicon,0.996595085,,0,Virxicon,0.996595085,1,2020-12-26
31598702,http://bioinfo.uth.edu/VISDB,VISDB,0.994756818,Viral,0.535345972,VISDB,0.994756818,1,2020-01-01
"32550548, 34530999",http://vitivar.igib.res.in,VitiVar,0.99736613,,0,VitiVar,0.99736613,2,2019-05-11
31274965,http://vmsshare.nist.gov,vMS-Share,0.993173659,Visual Mass-Spec Share,0.818651617,vMS-Share,0.993173659,1,2019-01-01
23161674,http://proteinformatics.charite.de/voronoia4rna,Voronoia4RNA,0.995378757,,0,Voronoia4RNA,0.995378757,1,2012-11-17
21769196,http://www.vpdb.bicpu.edu.in,VPDB,0.997562647,Viral Protein Structural Database,0.964751055,VPDB,0.997562647,1,2011-07-06
31245720,http://vigs.noble.org,VPGD,0.986272037,and,0.526194394,VPGD,0.986272037,1,2018-04-23
22715306,http://www/vptd.in,VPTD,0.991008282,vegetable phytochemicals and their target database,0.914648957,VPTD,0.991008282,1,2012-05-31
33094321,http://vptmdb.com:8787/VPTMdb,VPTMdb,0.996834993,viral posttranslational modification database,0.67337137,VPTMdb,0.996834993,1,2021-07-01
24341535,http://vtcdb.adelaide.edu.au/Home.aspx,VTCdb,0.994380951,,0,VTCdb,0.994380951,1,2013-12-16
24267744,http://phenoscape.org,VTO,0.888742566,Vertebrate Taxonomy Ontology,0.715373244,VTO,0.888742566,1,2013-11-22
25614757,http://www.polebio.lrsv.ups-tlse.fr/WallProtDB,WallProtDB,0.996273875,,0,WallProtDB,0.996273875,1,2015-01-16
31504823,http://waltzdb.switchlab.org,WALTZ-DB,0.969778025,,0,WALTZ-DB,0.969778025,1,2020-01-01
26452372,http://waspatlas.com,WaspAtlas,0.996073008,,0,WaspAtlas,0.996073008,1,2015-10-09
34848704,http://apiaceae.njau.edu.cn/waterdropwortdb,Water dropwortDB,0.96038208,,0,Water dropwortDB,0.96038208,1,2021-12-01
25466819,http://bioclaims.uib.es,WATRefNet,0.994038701,White Adipose Tissue Health Reference Network,0.908846239,WATRefNet,0.994038701,1,2014-12-03
33756618,http://wcolite.com,WCO-Lite,0.967464912,orld Catalogue of Opiliones,0.777871438,WCO-Lite,0.967464912,1,2021-01-15
33216899,http://publish.plantnet-project.org/project/wildcofdb_en,WCSdb,0.997819245,Wild Coffee Species database,0.988351196,WCSdb,0.997819245,1,2020-11-01
32221380,http://weislab.com/WeiDOCK/?page=PKPD,WeiBI,0.996359855,WeiBiologicalInteractions,0.583205014,WeiBI,0.996359855,1,2020-03-27
32392583,http://m6a2target.canceromics.org,M6A2Target,0.923408449,WER target gene database,0.948100317,WER target gene database,0.948100317,1,2021-05-01
27789692,http://weram.biocuckoo.org,WERAM,0.997139871,,0,WERAM,0.997139871,1,2016-10-26
26078228,http://me.lzu.edu.cn/woodformation,WFRGdb,0.997528315,Wood-Formation Related Genes database,0.967793643,WFRGdb,0.997528315,1,2015-06-16
28018331,http://wgmlst.imst.nsysu.edu.tw,wgMLST,0.924707353,,0,wgMLST,0.924707353,1,2016-12-15
33181826,http://animal.nwsuaf.edu.cn/code/index.php/Wheat,WGVD,0.993578374,Wheat Genome Variation Database,0.973856658,WGVD,0.993578374,1,2020-01-01
26705106,http://wheat.pw.usda.gov/WheatExp,WheatExp,0.978051126,,0,WheatExp,0.978051126,1,2015-12-24
"22009731, 26519407",http://www.wheatgenome.info,WheatGenome.info,0.941735923,,0,WheatGenome.info,0.941735923,2,2016-01-01
23175606,http://wholecellkb.stanford.edu,WholeCellKB,0.995857,,0,WholeCellKB,0.995857,1,2012-11-21
26573482,http://widde.toulouse.inra.fr,WIDDE,0.997149587,,0,WIDDE,0.997149587,1,2015-11-14
23209562,http://severus.dbmi.pitt.edu/wiki-pi,Wiki-Pi,0.983535866,,0,Wiki-Pi,0.983535866,1,2012-11-28
22702248,http://www.wikicell.org,WikiCell,0.997400999,,0,WikiCell,0.997400999,1,2012-06-01
26989148,http://www.wikidata.org,Wikidata,0.992722154,,0,Wikidata,0.992722154,1,2016-03-17
33211851,http://www.wikipathways.org,WikiPathways,0.994370461,,0,WikiPathways,0.994370461,1,2021-01-01
30208844,http://webofmicrobes.org,WoM,0.97369504,,0,WoM,0.97369504,1,2018-09-12
32431267,http://www.wwarn.org/tools-resources/literature-reviews/wwarn-clinical-trials-publication-library,WWARN,0.904815594,WorldWide Antimalarial Resistance Network,0.951693782,WorldWide Antimalarial Resistance Network,0.951693782,1,2020-05-07
23172286,http://so.qbic.riken.jp/wddd,WDDD,0.479633838,Worm Developmental Dynamics Database,0.896067631,Worm Developmental Dynamics Database,0.896067631,1,2012-11-20
27899279,http://parasite.wormbase.org,WormBase ParaSite,0.946643819,,0,WormBase ParaSite,0.946643819,1,2016-11-27
23180786,"http://www.wormqtl.org, http://www.rqtl.org",WormQTL,0.998097301,,0,WormQTL,0.998097301,1,2012-11-24
24013926,http://bioinformatics.snu.ac.kr/xdb,XDB,0.954009195,Xeno-glycomics database,0.933108858,XDB,0.954009195,1,2013-09-06
"23125366, 25313157",http://www.xenbase.org,Xenbase,0.995507419,Xenopus model organism,0.689142883,Xenbase,0.995507419,2,2014-10-13
27899583,http://www.xtalkdb.org,XTalkDB,0.99725914,,0,XTalkDB,0.99725914,1,2016-11-28
22481888,http://www.xylella.lncc.br,Xylella,0.679942429,,0,Xylella,0.679942429,1,2012-01-01
22325123,http://www.yadamp.unisa.it,YADAMP,0.996951342,antimicrobial peptide database,0.960818076,YADAMP,0.996951342,1,2012-02-09
24082050,http://www.ycelldeath.com/yapoptosis,yApoptosis,0.986070871,,0,yApoptosis,0.986070871,1,2013-09-29
30048518,http://cosbi4.ee.ncku.edu.tw/YARG,YARG,0.993278623,Yeast Arsenic-Related Genes,0.992494863,YARG,0.993278623,1,2018-07-26
30546860,http://cadd.pharmacy.nankai.edu.cn/yatcm/home,YaTCM,0.994157434,,0,YaTCM,0.994157434,1,2018-11-23
27392072,"http://cosbi.ee.ncku.edu.tw/YCRD/, http://cosbi2.ee.ncku.edu.tw/YCRD",YCRD,0.992400229,Yeast Combinatorial Regulation Database,0.966890701,YCRD,0.992400229,1,2016-07-08
26061870,http://www.semanticgen.net/ydhs,YDHS,0.994329572,,0,YDHS,0.994329572,1,2015-06-10
34285772,http://cosbi7.ee.ncku.edu.tw/YPIBP,YPIBP,0.980853081,Yeast Phosphoinositide-Binding Proteins,0.98663541,Yeast Phosphoinositide-Binding Proteins,0.98663541,1,2021-06-24
