"re3data_ID","type","certificate","repositoryURL","repositoryName","subject","providerType","dataLicenseName","databaseAccessType","dataAccessType","policyName","description"
"r3d100013195","disciplinary","other","https://www.zbw.eu/de/","ZBW Digital Long-Term Archive","1 Humanities and Social Sciences_AND_112 Economics_AND_12 Social and Behavioural Sciences","dataProvider","CC_AND_Copyrights","closed","closed_AND_restricted","CoreTrustSeal assessment_AND_Nestor Seal assessment_AND_Preservation Policy of the three National German Libraries_AND_Preservation Policy: Guidelines for Digital Preservation at the ZBW","The ZBW Digital Long-Term Archive is a dark archive whose sole purpose is to guarantee the long term availability of the objects stored in it. The storage for the ZBW’s digital objects and their representation platforms is maintained by the ZBW division IT-Infrastructures and is not part of the tasks of the group Digital Preservation. The content that the ZBW provides is accessible via special representation platforms. The special representation platforms are: 
EconStor: an open access publication server for literature on business and economics. ZBW DIGITAL ARCHIVE: it contains born digital material from the domains of business and economics. The content of this archive is accessible in open access via EconBiz, the subject portal for business and economics of the ZBW. National and Alliance Licenses: the ZBW negotiates and curates licenses for electronic products on a national level. This is processed under the framework of the German Research Foundation as well as the Alliance of Science Associations, partly with third party funding, partly solely funded by the ZBW. A part of these electronic products is already hosted by the ZBW and counts among the items that are preserved in the digital archive. 20th Century Press Archive: a portal with access to archival material consisting of press clippings from newspapers covering the time period from the beginning of the 20th century to the year 1949."
"r3d100013198","disciplinary_AND_institutional","","http://www.microdata.gov.in/nada43/","National Data Archive: An Online Microdata Library","1 Humanities and Social Sciences_AND_111 Social Sciences_AND_11102 Empirical Social Research_AND_112 Economics_AND_12 Social and Behavioural Sciences","dataProvider_AND_serviceProvider","Public Domain","open","embargoed_AND_restricted","Guidelines for Statistical Data Dissemination (GSDD), February 2019_AND_National Policy on Dissemination of Statistical data_AND_Policy Guidelines for using materials from published NSS reports","The National Data Archive has been disseminating microdata from surveys and censuses primarily under the Ministry of Statistics and Programme Implementation (MoSPI), Government of India. The archive is powered by the National Data Archive (NADA, ver. 4.3) software with DDI Metadata standard. It serves as a portal for researchers to browse, search, and download relevant datasets freely; even with related documentation (viz. survey methodology, sampling procedures, questionnaires, instructions, survey reports, classifications, code directories, etc). A few data files require the user to apply for approval to access with no charge. Currently, the archive holds more than 144 datasets of the National Sample Surveys (NSS), Annual Survey of Industries (ASI), and the Economic Census as available with the Ministry. However, efforts are being made to include metadata of surveys conducted by the State Governments and other government agencies."
"r3d100013199","disciplinary","other","http://www.ncmi.cn/","Population Health Data Archive","2 Life Sciences_AND_205 Medicine_AND_20501 Epidemiology, Medical Biometry, Medical Informatics_AND_20502 Public Health, Health Services Research, Social Medicine_AND_20503 Human Genetics_AND_20508 Pharmacy_AND_20522 Reproductive Medicine/Biology_AND_22 Medicine","dataProvider_AND_serviceProvider","Copyrights","open","open","Core Trust Seal","The National Population Health Data Center (NPHDC) is one of the 20 national science data center approved by the Ministry of Science and Technology and the Ministry of Finance. The Population Health Data Archive (PHDA) is developed by NPHDC relying on the Institute of Medical Information, Chinese Academy of Medical Sciences. PHDA mainly receives scientific data from science and technology projects supported by the national budget, and also collects data from other multiple sources such as medical and health institutions, research institutions and social individuals, which is oriented to the national big data strategy and the healthy China strategy. The data resources cover basic medicine, clinical medicine, public health, traditional Chinese medicine and pharmacy, pharmacy, population and reproduction. PHDA supports data collection, archiving, processing, storage, curation, verification, certification and release in the field of population health. Provide multiple types of data sharing and application services for different hierarchy users and help them find, access, interoperate and reuse the data in a safe and controlled environment. PHDA provides important support for promoting the open sharing of scientific data of population health and domestic and foreign cooperation."
"r3d100013200","institutional","","https://dataverse.scholarsportal.info/dataverse/calgary","PRISM Dataverse","1 Humanities and Social Sciences_AND_2 Life Sciences_AND_3 Natural Sciences_AND_4 Engineering Sciences","dataProvider","CC0","open","open","PRISM Dataverse Policies_AND_Scholars Portal Dataverse Account Terms of Use","PRISM Dataverse is the institutional data repository of the University of Calgary, which has its purpose in digital archiving and sharing of research data from researchers. PRISM Dataverse is a data repository hosted through Scholars Portal, a service of the Ontario Council of University Libraries and supported by University of Calgary's Libraries and Cultural Resources. PRISM Dataverse enables scholars to easily deposit data, create data-specific metadata for searchability and publish their datasets."
"r3d100013201","disciplinary","","https://datapub.fz-juelich.de/slcs/tropopause","Reanalysis Tropopause Data Repository","3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31301 Atmospheric Science_AND_34 Geosciences (including Geography)","dataProvider","CC","open","open","","This data repository provides access to tropopause parameters estimated from meteorological reanalyses. The tropopause data sets provided on this web site have been created using meteorological reanalyses distributed by the European Centre for Medium-Range Weather Forecasts (ECMWF), the National Aeronautics and Space Administration (NASA), the National Center for Atmospheric Research (NCAR), and the National Centers for Atmospheric Prediction (NCEP). Currently, the repository covers ERA-Interim, MERRA-2, and the NCEP/NCAR Reanalysis 1 for the time period from 2000 to 2018 and ERA5 from 2009 to 2018. The tropopause data files provide geopotential height, pressure, temperature, and water vapor volume mixing ratio for the WMO 1st and 2nd tropopause, the cold point, and the dynamical tropopause."
"r3d100013202","disciplinary","","https://primatedatabase.com/","Primate Cell Type Database","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20103 Cell Biology_AND_20105 General Genetics_AND_203 Zoology_AND_20303 Animal Ecology, Biodiversity and Ecosystem Research_AND_21 Biology","dataProvider","CC_AND_Copyrights","open","open_AND_restricted","Copyright & Citation Policy","Primate Cell Type Database, a publicly available web-accessible archive of intracellular patch clamp recordings and highly detailed three-dimensional digital reconstructions of neuronal morphology."
"r3d100013204","institutional","","https://dataverse.scholarsportal.info/dataverse/uvic","University of Victoria Dataverse","1 Humanities and Social Sciences_AND_2 Life Sciences_AND_3 Natural Sciences_AND_4 Engineering Sciences","dataProvider","","open","closed_AND_open_AND_restricted","Deposit Guidelines for UVic Dataverse_AND_UVic Dataverse User Guide","The University of Victoria Dataverse is a research data repository for our faculty, students, and staff. Files are held in a secure environment on Canadian servers. Researchers can choose to make content available to the public, to specific individuals, or to keep it locked."
"r3d100013207","disciplinary","","https://litterbase.awi.de/","Litterbase","2 Life Sciences_AND_21 Biology_AND_3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31302 Oceanography_AND_34 Geosciences (including Geography)","dataProvider","CC_AND_Copyrights","open","open","AWI Sustainability Guideline_AND_Help Menu_AND_Online Portal of Marine Litter","LITTERBASE summarises results from 2,046 scientific studies in understandable global maps and figures and opens scientific knowledge on marine litter to the public.
In LITTERBASE, we compile information from 2,046 scientific publications on marine litter in a comprehensive data base. This forms the basis of continuously updated maps and figures for policy makers, authorities, scientists, media and the general public on the global amount, distribution and composition of marine litter and its impacts on aquatic life. The portal conveys a broad, fact-based understanding of this environmental problem."
"r3d100013209","disciplinary_AND_institutional","","http://catalog.elra.info","ELRA Catalogue of Language Resources","1 Humanities and Social Sciences_AND_104 Linguistics_AND_11 Humanities_AND_4 Engineering Sciences_AND_409 Computer Science_AND_40904 Artificial Intelligence, Image and Language Processing_AND_44 Computer Science, Electrical and System Engineering","dataProvider","CC_AND_other","open","restricted","","An increasing number of Language Resources (LT) in the various fields of Human Language Technology (HLT) are distributed on behalf of ELRA via its operational body ELDA, thanks to the contribution of various players of the HLT community. Our aim is to provide Language Resources, by means of this repository, so as to prevent researchers and developers from investing efforts to rebuild resources which already exist as well as help them identify and access those resources."
"r3d100013210","disciplinary","","https://escience-center.uni-tuebingen.de/escience/sprachatlas/#8/48.676/8.992","Sprachatlas Baden-Württemberg","1 Humanities and Social Sciences_AND_104 Linguistics_AND_10403 Typology, Non-European Languages, Historical Linguistics_AND_106 Non-European Languages and Cultures, Social and Cultural Anthropology, Jewish Studies and Religious Studies_AND_10601 Social and Cultural Anthropology and Ethnology/Folklore_AND_11 Humanities_AND_111 Social Sciences_AND_11102 Empirical Social Research_AND_12 Social and Behavioural Sciences","dataProvider","Copyrights","open","open","Infos zum Sprachatlas_AND_Open Access policy for the Eberhard Karls University of Tübingen","The speaking language atlas gives a multimedia impression of the dialects of the state Baden-Württemberg in Germany. The maps of the Speaking Language Atlas of Baden-Württemberg are based on two databases:
Südwestdeutschen Sprachatlas (SSA) and the Sprachatlas von Nord Baden-Württemberg (SNBW). The dialect recordings that form the basis for the maps were carried out at the SSA between 1974 and 1986, but at the SNBW between 2009 and 2012. For the southern part, this means that the maps may present a state of affairs that is no longer valid today."
"r3d100013212","institutional","","https://research-data.urosario.edu.co/","Repositorio de datos de investigación de la Universidad del Rosario","1 Humanities and Social Sciences_AND_112 Economics_AND_11204 Business Administration_AND_113 Jurisprudence_AND_12 Social and Behavioural Sciences_AND_2 Life Sciences_AND_205 Medicine_AND_22 Medicine_AND_3 Natural Sciences_AND_4 Engineering Sciences","dataProvider","CC","open","embargoed_AND_open_AND_restricted","Política Institucional para la gestión de datos de investigación_AND_Términos y condiciones_AND_User Guide","The Universidad del Rosario Research data repository is an institutional iniciative launched in 2019 to preserve, provide access and promote the use of data resulting from Universidad del Rosario research projects. The Repository aims to consolidate an online, collaborative working space and data-sharing platform to support Universidad del Rosario researchers and their collaborators, and to ensure that research data is available to the community, in order to support further research and contribute to the democratization of knowledge.

The Research data repository is the heart of an institutional strategy that seeks to ensure the generation of Findable, Accessible, Interoperable and Reusable (FAIR) data, with the aim of increasing its impact and visibility. This strategy follows the international philosophy of making research data “as open as possible and as closed as necessary”, in order to foster the expansion, valuation, acceleration and reusability of scientific research, but at the same time, safeguard the privacy of the subjects.
The platform storage, preserves and facilitates the management of research data from all disciplines, generated by the researchers of all the schools and faculties of the University, that work together to ensure research with the highest standards of quality and scientific integrity, encouraging innovation for the benefit of society."
"r3d100013213","disciplinary","","","KORD Repository","1 Humanities and Social Sciences_AND_2 Life Sciences_AND_3 Natural Sciences_AND_4 Engineering Sciences","dataProvider_AND_serviceProvider","CC","open","restricted","",">>>!!!<<<  This repository is no longer available, pleas use DataON  http://doi.org/10.17616/R31NJMV3  >>>!!!<<<     Domestic and foreign research data information in one place It is a national research data portal."
"r3d100013215","institutional","","https://edata.stfc.ac.uk/","eData: the STFC Research Data Repository","3 Natural Sciences_AND_308 Optics, Quantum Optics and Physics of Atoms, Molecules and Plasmas_AND_309 Particles, Nuclei and Fields_AND_311 Astrophysics and Astronomy_AND_32 Physics","dataProvider","CC_AND_Copyrights","open","embargoed_AND_open","STFC scientific data policy_AND_Summary of Policies","eData is an institutional repository where STFC staff can deposit data and software that underpin journal articles and other published research."
"r3d100013216","disciplinary","","https://rdpcidat.rub.de/","RDPCIDAT","3 Natural Sciences_AND_308 Optics, Quantum Optics and Physics of Atoms, Molecules and Plasmas_AND_30801 Optics, Quantum Optics, Atoms, Molecules, Plasmas_AND_32 Physics","dataProvider","CC_AND_ODC","open","open","","The research data repository of the RUB Research Department Plasmas with Complex Interactions provides access to the data associated with the scientific publications of the PIs."
"r3d100013217","disciplinary_AND_institutional","","https://data.esrf.fr","ESRF Portal","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20104 Structural Biology_AND_205 Medicine_AND_20530 Radiology and Nuclear Medicine_AND_21 Biology_AND_22 Medicine_AND_3 Natural Sciences_AND_309 Particles, Nuclei and Fields_AND_30901 Particles, Nuclei and Fields_AND_31 Chemistry_AND_316 Geochemistry, Mineralogy and Crystallography_AND_31601 Geochemistry, Mineralogy and Crystallography_AND_32 Physics_AND_34 Geosciences (including Geography)","dataProvider","CC","restricted","embargoed_AND_open","Disclaimer and privacy policy_AND_ESRF Data Policy_AND_The ESRF Data Policy","Explore, search, and download data and metadata from your experiments and from public Open Data.
The ESRF data repository is intended to store and archive data from photon science experiments done at the ESRF and to store digital material like documents and scientific results which need a DOI and long term preservation. Data are made public after an embargo period of maximum 3 years."
"r3d100013218","institutional","","https://cdlib.org/","California Digital Library","1 Humanities and Social Sciences_AND_2 Life Sciences_AND_3 Natural Sciences_AND_4 Engineering Sciences","dataProvider_AND_serviceProvider","other","open","open_AND_restricted","Policies and Guidelines","California Digital Library (CDL) seeks to be a catalyst for deeply collaborative solutions providing a rich, intuitive and seamless environment for publishing, sharing and preserving our scholars’ increasingly diverse outputs, as well as for acquiring and accessing information critical to the University of California’s scholarly enterprise. University of California Curation Center (UC3) is the digital curation program within CDL. The mission of UC3 is to provide transformative preservation, curation, and research data management systems, services, and initiatives that sustain and promote open scholarship."
"r3d100013219","disciplinary","","http://www.eu-vitis.de/index.php","European Vitis Database","2 Life Sciences_AND_202 Plant Sciences_AND_20207 Plant Genetics_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine","dataProvider","CC0","open","open_AND_restricted","Public access","The European Vitis Database is being meintained since 2007 by the Julius-Kühn-Institut to ensure the long-term and efficient use of grape genetic resources."
"r3d100013220","disciplinary","","http://www.deutsche-genbank-reben.julius-kuehn.de/","Deutsche Genbank Reben","2 Life Sciences_AND_202 Plant Sciences_AND_20207 Plant Genetics_AND_21 Biology","dataProvider","other","open","open","","In order to ensure the long-term and efficient use of grape genetic resources in Germany and to guarantee their availability, the Deutsche Genbank Reben was founded in 2010 as a gene bank network. The Deutsche Genbank Reben consists of vine conservation facilities and is thus an essential instrument for securing vine genetic resources in Germany."
"r3d100013221","disciplinary","","http://www.vivc.de/","Vitis International Variety Catalogue","2 Life Sciences_AND_202 Plant Sciences_AND_20207 Plant Genetics_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine","dataProvider","Copyrights","open","open","Leitlinien zum Umgang mit Forschungsdaten im JKI","In 1984 the establishment of the Vitis International Variety Catalogue (VIVC) took place at the Institute for Grapevine Breeding Geilweilerhof. The concept of a database on grapevine genetic resources was supported by IBPGR (today called Bioversity) and the International Organisation of Vine and Wine (OIV). Today VIVC is an encyclopedic database with around 23000 cultivars, breeding lines and Vitis species, existing in grapevine repositories and/or described in bibliography. It is an information source for breeders, researchers, curators of germplasm repositories and interested wine enthusiasts. Besides cultivar specific passport data, SSR-marker data, comprehensive bibliography and photos are to be found."
"r3d100013223","disciplinary","","https://brainlife.io/","Brainlife","2 Life Sciences_AND_206 Neurosciences_AND_22 Medicine","dataProvider","CC_AND_Public Domain","open","restricted","Acceptable Use Policy_AND_Privacy Policy_AND_brainlife Documentation","Brainlife promotes engagement and education in reproducible neuroscience. We do this by providing an online platform where users can publish code (Apps), Data, and make it ""alive"" by integragrate various HPC and cloud computing resources to run those Apps. Brainlife also provide mechanisms to publish all research assets associated with a scientific project (data and analyses) embedded in a cloud computing environment and referenced by a single digital-object-identifier (DOI). The platform is unique because of its focus on supporting scientific reproducibility beyond open code and open data, by providing fundamental smart mechanisms for what we refer to as “Open Services.”"
"r3d100013224","","","http://gdac.broadinstitute.org/","Broad GDAC Firehose","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_20107 Bioinformatics and Theoretical Biology_AND_205 Medicine_AND_20503 Human Genetics_AND_21 Biology_AND_22 Medicine","dataProvider","Public Domain","open","open","Data Usage Policy","Born of the desire to systematize analyses from The Cancer Genome Atlas pilot and scale their execution to the dozens of remaining diseases to be studied, GDAC Firehose now sits atop terabytes of analysis-ready TCGA data and reliably executes thousands of pipelines per month. More information: https://broadinstitute.atlassian.net/wiki/spaces/GDAC/"
"r3d100013225","","","https://drum.lib.umd.edu/","Digital Repository at the University of Maryland","1 Humanities and Social Sciences_AND_2 Life Sciences_AND_3 Natural Sciences_AND_4 Engineering Sciences","dataProvider","Copyrights","open","open","About DRUM","The Digital Repository at the University of Maryland (DRUM) collects, preserves, and provides public access to the scholarly output of the university. Faculty and researchers can upload research products for rapid dissemination, global visibility and impact, and long-term preservation."
"r3d100013226","disciplinary","","https://ebps.carnegiescience.edu/","The Earthbound Planet Search","3 Natural Sciences_AND_311 Astrophysics and Astronomy_AND_31101 Astrophysics and Astronomy_AND_32 Physics","dataProvider","Public Domain","open","open","","Finding planets orbiting nearby stars has been a holy grail in astronomy for more than 400 years. We began working on this problem 30 years ago, at a time when there were no known extrasolar planets. In late 1995 we began routinely finding planets around the nearest stars. Since then we have found several hundred planets, including the first sub-saturn mass planet, the first neptune mass planet, the first terrestrial mass planet, the first multiple planet system, and the first transiting planet."
"r3d100013227","institutional","","https://data.hakai.org/","Hakai EIMS","2 Life Sciences_AND_202 Plant Sciences_AND_20202 Plant Ecology and Ecosystem Analysis_AND_203 Zoology_AND_20303 Animal Ecology, Biodiversity and Ecosystem Research_AND_21 Biology_AND_3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_314 Geology and Palaeontology_AND_315 Geophysics and Geodesy_AND_317 Geography_AND_31701 Physical Geography_AND_318 Water Research_AND_34 Geosciences (including Geography)","dataProvider","Copyrights","open","open_AND_restricted","","The Hakai Ecological Information Management System (Hakai EIMS) securely stores and shares research information associated with Hakai Beach Institute. The Hakai Institute is a scientific research institution that advances long-term research at remote locations on the coastal margin of British Columbia, Canada."
"r3d100013228","disciplinary","","https://clients.adaptivebiotech.com/immuneaccess","immuneACCESS","2 Life Sciences_AND_204 Microbiology, Virology and Immunology_AND_20405 Immunology_AND_205 Medicine_AND_20518 Rheumatology, Clinical Immunology, Allergology_AND_21 Biology_AND_22 Medicine","dataProvider","Copyrights","open","restricted","Terms of Use","The world’s largest collection of TCR and BCR sequences. Easily incorporate millions of sequences worth of public data into your next papers and projects using immunoSEQ Analyzer. Construct your own projects, draw your own conclusions, and freely publish new discoveries."
"r3d100013230","disciplinary","","http://millionsongdataset.com/","Million Song Dataset","1 Humanities and Social Sciences_AND_103 Fine Arts, Music, Theatre and Media Studies_AND_10302 Musicology_AND_11 Humanities","dataProvider","Copyrights","open","open","Getting the dataset_AND_Tutorial","The Million Song Dataset is a freely-available collection of audio features and metadata for a million contemporary popular music tracks.
The core of the dataset is the feature analysis and metadata for one million songs, provided by The Echo Nest. The dataset does not include any audio, only the derived features. Note, however, that sample audio can be fetched from services like 7digital, using code we provide."
"r3d100013232","disciplinary","","https://dataportal.cmcc.it/home","CMCC Data Portal","3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31302 Oceanography_AND_34 Geosciences (including Geography)","dataProvider","Copyrights","open","open_AND_restricted","Terms and Conditions","The OPA Division deals with the development of models and methods for interdisciplinary research on marine operational forecasting, on the interactions between coastal areas and the open ocean, on the development of services and applications for all maritime economy sectors, including transport, security and management of coastal areas and marine resources, in the context of climate change adaptation problems."
"r3d100013233","disciplinary","","http://pqr.pitt.edu/","Pitt Quantum Repository","3 Natural Sciences_AND_301 Molecular Chemistry_AND_31 Chemistry","dataProvider","other","open","open","","PQR is an online database of molecular properties predicted from quantum mechanics with integrated capabilities for molecular visualization and data sharing. ased on the number of molecules, PQR is currently the largest open database of molecular quantum calculations. PQR features interactive high-quality rendering of molecular structures and properties on computers, tablets, and cell phones and allows to efficiently share data via digital object identifiers (DOI) and scannable QR barcodes."
"r3d100013235","institutional","","https://ortus.rtu.lv/science/en/datamodule/search","RTU research data repository","1 Humanities and Social Sciences_AND_2 Life Sciences_AND_3 Natural Sciences_AND_4 Engineering Sciences","dataProvider_AND_serviceProvider","CC","open","open_AND_restricted","Copyright_AND_Riga Technical University Open Access Policy","Institutional research data repository of Riga Technical University (RTU). The aim is to collect and store scientific research data and other relevant information in all fields of knowledge of RTU, enabling free, easy and convenient access to it."
"r3d100013236","disciplinary","","https://csrda.iss.u-tokyo.ac.jp/en/ssjda/about/","Social Science Japan Data Archive","1 Humanities and Social Sciences_AND_111 Social Sciences_AND_12 Social and Behavioural Sciences","dataProvider_AND_serviceProvider","other","open","restricted","Conditions for Use_AND_Data Usage Application Procedures","The Social Science Japan Data Archive (SSJDA) collects, maintains, and provides access to the academic community, a vast archive of social science data (quantitative data obtained from social surveys) for secondary analyses."
"r3d100013237","institutional","","https://www.socib.es/data/","ICTS SOCIB Data Repository","3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31302 Oceanography_AND_34 Geosciences (including Geography)","dataProvider","Copyrights","open","open_AND_restricted","Data access policy_AND_Legal notice_AND_Marine Strategy Framework Directive spatial reference datasets_AND_Product User Manual (PUM)","The Balearic Islands Coastal Observing and Forecasting System (ICTS SOCIB) is a multi-platform distributed and integrated system that provides streams of oceanographic data products, and modelling services. It supports operational oceanography in a Spanish, European, and international framework and contributes to the needs of marine and coastal research in a global change context. ICTS SOCIB coordinates the deployment and data management of a wide range of equipment and models from eight facilities. It also manages data from external international institutions and collaborates with international aggregators for the dissemination of ocean data."
"r3d100013238","disciplinary","","https://www.bioconductor.org/","Bioconductor","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_20107 Bioinformatics and Theoretical Biology_AND_21 Biology","dataProvider","other","open","open","Package Submission","Bioconductor provides tools for the analysis and comprehension of high-throughput genomic data. Bioconductor uses the R statistical programming language, and is open source and open development. It has two releases each year, and an active user community. Bioconductor is also available as an AMI (Amazon Machine Image) and a series of Docker images."
"r3d100013239","institutional","","https://data.upei.ca/","University of Prince Edward Island Data (Beta)","1 Humanities and Social Sciences_AND_2 Life Sciences_AND_3 Natural Sciences_AND_4 Engineering Sciences","dataProvider","CC","open","closed_AND_open_AND_restricted","Open Access & Dissemination of Research Output_AND_Terms & Conditions_AND_Tri-Agency Open Access Policy on Publications","Built on the Islandora digital repository framework, the UPEI hosted Published and Archived Data (data.upei.ca) service provides researchers with a place to securely publish or archive their research datasets."
"r3d100013240","disciplinary","","http://www.utm.csic.es/en/dataservice","UTM Data Service","3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31302 Oceanography_AND_318 Water Research_AND_31801 Hydrogeology, Hydrology, Limnology, Urban Water Management, Water Chemistry, Integrated Water Resources Management_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","Public Domain","open","open_AND_restricted","Laboratorio De Procesado - Condiciones de uso_AND_Manual D’acollida del CMIMA: Organizació, Edifici, Personal, Funcionament","The UTM Data Service is responsible for managing spatial data acquired during oceanographic cruises. The purpose is, on the one hand, to disseminate which data exist and where, how and when they have been acquired and on the other hand, to provide access to as much of the interoperable data as possible so that they can be used and reused.
For this purpose, the UTM has a Spatial Data Infrastructure at a national level that consists, on the one hand, of a Oceanographic Cruises Catalog that includes more than 500 cruises carried out since 1991 -with links to documentation associated to the cruise, navigation maps and datasets- and, on the other hand, a Geoportal that collects information from the datasets and allows you to create maps from different data layers.
At a international level, the UTM is a National Oceanographic Data Center (NODC) of the Distributed European Marine Data Infrastructure SeaDataNet, to which the UTM provides metadata published in the Cruise Summary Report Catalog and in the data catalog Common Data Index, as well as public data to be shared."
"r3d100013241","institutional","","https://pure.york.ac.uk/portal/","York Research Database","1 Humanities and Social Sciences_AND_2 Life Sciences_AND_3 Natural Sciences_AND_4 Engineering Sciences","serviceProvider","CC_AND_Copyrights","open","closed_AND_embargoed_AND_open_AND_restricted","Legal statements_AND_Research Data Management Policy","Welcome to the York Research Database, where you can find all our research staff, projects, publications and organisational units, and explore the connections between them all. The university of York is a member of the Russell Group of research-intensive universities."
"r3d100013242","institutional","","http://bibliotecadigital.udea.edu.co/","Repositorio Institucional Universidad de Antioquia","1 Humanities and Social Sciences_AND_2 Life Sciences_AND_3 Natural Sciences_AND_4 Engineering Sciences","dataProvider","CC","open","open","Acuerdo superior 451 : 24 de abril de 2018. Por el cual se establece la Política de Acceso Abierto de Producción Académica de la Universidad de Antioquia","Institutional Repository of the University of Antioquia coordinated by the Libraries System. Here you can consult and download full text documents of the scientific, academic and cultural production of our university community."
"r3d100013243","disciplinary","","https://www.si.edu/openaccess","Smithsonian Open Access","1 Humanities and Social Sciences_AND_2 Life Sciences_AND_3 Natural Sciences_AND_4 Engineering Sciences","dataProvider","CC0_AND_Copyrights_AND_Public Domain","open","open_AND_restricted","Terms of Use","Welcome to Smithsonian Open Access, where you can download, share, and reuse millions of the Smithsonian’s images—right now, without asking. With new platforms and tools, you have easier access to nearly 3 million 2D and 3D digital items from our collections—with many more to come. This includes images and data from across the Smithsonian’s 19 museums, nine research centers, libraries, archives, and the National Zoo."
"r3d100013248","disciplinary","","http://www.mipex.eu/","Migrant Integration Policy Index","1 Humanities and Social Sciences_AND_109 Education Sciences_AND_10903 Research on Socialization and Educational Institutions and Professions_AND_110 Psychology_AND_11003 Social Psychology, Industrial and Organisational Psychology_AND_111 Social Sciences_AND_11104 Political Science_AND_112 Economics_AND_11202 Economic and Social Policy_AND_113 Jurisprudence_AND_11303 Public Law_AND_12 Social and Behavioural Sciences_AND_2 Life Sciences_AND_205 Medicine_AND_20502 Public Health, Health Services Research, Social Medicine_AND_22 Medicine","dataProvider","other","open","open","","The Migrant Integration Policy Index (MIPEX) is a unique tool that measures policies to integrate migrants in all EU Member States, Australia, Canada, Iceland, Japan, South Korea, New Zealand, Norway, Switzerland, Turkey and the USA. 167 policy indicators have been developed to create a rich, multi-dimensional picture of migrants’ opportunities to participate in society. The index is a useful tool to evaluate and compare what governments are doing to promote the integration of migrants in all the countries analysed."
"r3d100013257","disciplinary","","https://www.geschichte.uni-halle.de/struktur/hist-data/daten/","Historical Data Centre Saxony-Anhalt","1 Humanities and Social Sciences_AND_102 History_AND_10201 Medieval History_AND_10202 Early Modern History_AND_10203 Modern and Current History_AND_10204 History of Science_AND_109 Education Sciences_AND_11 Humanities_AND_110 Psychology_AND_112 Economics_AND_11206 Economic and Social History_AND_113 Jurisprudence_AND_11304 Criminal Law and Law of Criminal Procedure_AND_12 Social and Behavioural Sciences_AND_3 Natural Sciences_AND_317 Geography_AND_31702 Human Geography_AND_34 Geosciences (including Geography)","dataProvider","CC_AND_Copyrights","open","open_AND_restricted","Leitlinien Open Access Repositorium Sachsen-Anhalt_AND_Workflow Datenmanagement","The Historical Data Centre Saxony-Anhalt was founded in 2008. Its main tasks are the computer-aided provision, processing and evaluation of historical research data, the development of theoretically consolidated normative data and vocabularies as well as the further development of methods in the context of digital humanities, research data management and quality assurance.
The ""Historical Data Centre Saxony-Anhalt"" sees itself as a central institution for the data service of historical data in the federal state of Saxony-Anhalt and is thus part of a nationally and internationally linked infrastructure for long-term data storage and use. The Centre primarily acquires individual-specific microdata for the analysis of life courses, employment biographies and biographies (primarily quantitative, but also qualitative data), which offer a broad interdisciplinary and international analytical framework and meet clearly defined methodological and technical requirements. The studies are processed, archived and - in compliance with data protection and copyright conditions - made available to the scientifically interested public in accordance with internationally recognized standards. The degree of preparation depends on the type and quality of the study and on demand. Reference studies and studies in high demand are comprehensively documented - often in cooperation with primary researchers or experts - and summarized in data collections. 
The Historical Data Centre supports researchers in meeting the high demands of research data management. This includes the advisory support of the entire life cycle of data, starting with data production, documentation, analysis, evaluation, publication, long-term archiving and finally the subsequent use of data. In cooperation with other infrastructure facilities of the state of Saxony-Anhalt as well as national and international, interdisciplinary data repositories, the Data Centre provides tools and infrastructures for the publication and long-term archiving of research data. Together with the University and State Library of Saxony-Anhalt, the Data Centre operates its own data repository as well as special workstations for the digitisation and analysis of data.
The Historical Data Centre aims to be a contact point for very different users of historical sources. We collect data relating to historical persons, events and historical territorial units."
"r3d100013258","institutional","","https://www.maxwell.vrac.puc-rio.br/projetosEspeciais/ResearchData/index.php?b=1","Open Research Data @PUC-Rio","4 Engineering Sciences_AND_407 Systems Engineering_AND_44 Computer Science, Electrical and System Engineering","dataProvider","CC","open","open","Usage Policy","Research Data @PUC-Rio is an aggregator to make it easier to access Resarch Data among many other digital contents on the Maxwell Repository. All datasets must be licensed under a CC License (as stated on the homepage of the aggregator) to be made available on the Maxwell System (https:\\www.maxwell.vrac.puc-rio.br). All interfaces and metadata shown on the aggregator are in English though all contents are described in Portuguese too."
